"id","type","oms","kleur","fiets_soort_id","cat_code","cat_oms","soort","trefwoord"
"PL0100_BVH_2016150817",NA,"BATAVUS","WIT","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150817",NA,"BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150817",NA,"BATAVUS","WIT","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150817",NA,"BATAVUS","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150819","VOUWFIETS","ISSIMO","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2016150820",NA,"SIMPLEX","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016150931",NA,"GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016150933","ECLIPSE 2014 SP","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150942","CHAMONIX PURE","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150942","CHAMONIX PURE","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016150955","ORANGE PL. (M)","GAZELLE","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016150955","ORANGE PL. (M)","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016150964",NA,"BATAVUS","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151006","PARIS PLUS","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151045",NA,"Onbekend","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151267","OMA","ZUIDERZEE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016151269","ORANGE C7+ (D61","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151269","ORANGE C7+ (D61","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151395","FUTURE","BATAVUS","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151461","PARIS PLUS","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151502","TOER POP","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016151552",NA,"ONBEKEND","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016151973","ORANGE SBYD49","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152042",NA,"PELIKAAN","ZWART",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016152061","SOUL","CORTINA","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152166",NA,"UNION","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016152184","HERO","SPARTA","PAARS",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2016152191","ORANGE PLUS ORA","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016152191","ORANGE PLUS ORA","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016152191","ORANGE PLUS ORA","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016152201","MONTREUX L.E. M","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152201","MONTREUX L.E. M","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152202","OPOEFIETS","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152202","OPOEFIETS","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152208","ADVANCE","KOGA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152214","SX-75","GUDEREIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016152357",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016152387",NA,"BATAVUS","MEERKLEURIG","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152387",NA,"BATAVUS","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152447","MAXINETTE (NIET","GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016152636","SIS","LIMIT CLASSIC","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016152658","CHAMONIX C8 D53","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016152795","SNAKE","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2016152906","PREMIUM","VOQUE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2016152989","ORANGE C7 PLUS","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153082","MANHATTAN","AVANCER","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153341","EXLIPSE LIMETED","GAZELLE","BLAUW","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153341","EXLIPSE LIMETED","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153341","EXLIPSE LIMETED","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153341","EXLIPSE LIMETED","GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153697",NA,"GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016153711",NA,"NOSTALGIA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016153935","ESPRIT C7","GAZELLE","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153938","DAMESFIETS","BATAVUS","ORANJE","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153938","DAMESFIETS","BATAVUS","ORANJE","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153938","DAMESFIETS","BATAVUS","ORANJE","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016153991","OMAFIETS","ONBEKEND","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016154000",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016154010","DIVA PLUS DR3 5","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016154499","OMAFIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016154772","NEWEST 2.0","FUJI BIKES","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016155672","OMA","AVALON","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016156060","ROAD BIKE","UNION","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016156068","GRANNY","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016156399",NA,"MONTEGO","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016156402","SEC","BRIK","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016156407","DAMES FIETS","RANGER","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016156414","IMPALA","GAZELLE","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016156414","IMPALA","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016156716","OMA FIETS","POPAL","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016157159","JERSEY","AZOR","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016157229","BUSHTAIL","BULLS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2016157380",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016157775","ROAD BIKE","HOLLANDIA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016157778","U1","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016157782","PARIS PLUS (M) D53 354     T7","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016157782","PARIS PLUS (M) D53 354     T7","GAZELLE","BLAUW","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016157832","WINNER. UITVOER","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016157951","ION","SPARTA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016158051","MISS GRACE","GAZELLE","ROZE","GRAVEERKODE","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016158051","MISS GRACE","GAZELLE","ROZE","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016158190","OMAFIETS","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158190","OMAFIETS","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158194","ATHENA","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016158254","ONBEKEND","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158254","ONBEKEND","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158280",NA,"ONBEKEND","BLAUW",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016158305","TOURER","GIANT","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016158308","GAZELLE ESPRIT","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016158317","ECLIPSE C8 (LIM","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016158317","ECLIPSE C8 (LIM","GAZELLE","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016158333","OLD DUTCH","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158333","OLD DUTCH","BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158351",NA,"POINTER","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016158354","OPOEFIETS","ONBEKEND","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016158374","TORONTO","AZOR","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158374","TORONTO","AZOR","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016158531",NA,"GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159026","ONBEKEND","OPOE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016159044","ORANGE PLUS VV","GAZELLE","WIT","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159044","ORANGE PLUS VV","GAZELLE","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159044","ORANGE XTRA","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159079","ORANGE","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159085","KLEINE BAK","ONBEKEND","ROOD",NA,"DK42","VOERTUIGEN","FIETS","BAK"
"PL0100_BVH_2016159092","CHAMONIX","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159094","V-BRAKE.24VER.D","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159098",NA,"GUDEREIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016159105","TEAM M","STEVENS","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2016159106","ORANGE C7+","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159197","DIVA","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159496","MISS GRACE C7HF","GAZELLE","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016159496","MISS GRACE C7HF","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016159511","GEEN IDEE","GAZELLE","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159511","GEEN IDEE","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159511","GEEN IDEE","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159511","GEEN IDEE","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159512","LIGHTSPEED","KOGA MIYATA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159517","MAMBO","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159521","ORANGE C7+","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159530","ORANGE","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159534","ELEKTROBEAT N3","UNION","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016159538","AERO CS","GIANT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159607","RETRO","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159646","SX-S","GUDEREIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159829",NA,"GAZELLE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159829",NA,"GAZELLE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159898",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159899","CROSS BIKE","BULLS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2016159904",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159907","26 OF 28INCH IK","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016159914",NA,"BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159919","CHAMONIX LITE","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159923","OMAFIETS","DELTA","GROEN",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016159925",NA,"BATAVUS","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159925",NA,"BATAVUS","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159925",NA,"BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016159937","ORANGE C7+ UITV","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159942","ORANGE C7+DAMES","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016159980",NA,"ONBEKEND","GEEL",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016160135",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016160200","ONBEKEND","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016160217","MONACO","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016160227","HEREN","GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016160309","FREELANCE","BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016160342","OMAFIETS","VAN SPEIJK","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016160479","OMAFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016160483","EMOTION C3","BATAVUS","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016160483","EMOTION C3","BATAVUS","GROEN","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016160741",NA,"GAZELLE","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016161478",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016161478",NA,"BATAVUS","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016161478",NA,"BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016161733","VINTAGE","RALEIGH","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016161997","DRIEWIELER FIET","HUKA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016161997","DRIEWIELER FIET","HUKA","ZILVERKLEURIG","SERIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016162005",NA,"PHOENIX","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016162005",NA,"PHOENIX","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016162488","TRANSPORTFIETS","JUPITER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016162488","TRANSPORTFIETS","JUPITER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016163333","OMAFIETS","NOSTALGIE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016163442","TRANSPORTER","BABBOE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","BAK"
"PL0100_BVH_2016163831","DAMES OMA FIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016163843","OLD DUTCH","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016163900","OMAFIETS, CLASS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016164526","NO FUSS","LIMIT","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016164694","WIT","AVALON","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016164874","SOUL","CORTINA","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016164927","BASIC","HIGHLANDER","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016165002","STANDAARD OPOEF","TOEVOEGEN","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2016165085","EXPORT","BSP","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016165241",NA,"BATAVUS","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016165241",NA,"BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016165244",NA,"BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016166071","OMAFIETS","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016166082",NA,"BATAVUS","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016166082",NA,"BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2016166099","ECLIPSE LTD","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016166100",NA,"GIANT","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016166105","MOJO","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016166105","MOJO","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2016166371",NA,"PEUGEOT","WIT",NA,"DK42","VOERTUIGEN","FIETS","RACE"
"PL0100_BVH_2016166383","STEELER","BSP","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016166403",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016166438","VOUWFIETS MET 8","DAHON","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2016166842","CITY FLYER","STEVENS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016166842","CITY FLYER","STEVENS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2016166901","PICK UP","SPARTA","BEIGE",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016167191",NA,"ONBEKEND","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2016167378","MONTREUX","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2016167806",NA,"ONBEKEND","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168029","CLASSIC","GAZELLE","WIT","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168087","CHAM EXCE VV","GAZELLE","MEERKLEURIG","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168087","CHAM EXCE VV","GAZELLE","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168115","OLD DUTCH","BATAVUS","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168141","EGO COMO BOSCH","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2016168225","FURORE V.V. TRO","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2016168225","FURORE V.V. TRO","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
