,BU_CODE,BU_NAAM,WK_CODE,GM_CODE,GM_NAAM,IND_WBI,WATER,POSTCODE,DEK_PERC,OAD,STED,AANT_INW,AANT_MAN,AANT_VROUW,P_00_14_JR,P_15_24_JR,P_25_44_JR,P_45_64_JR,P_65_EO_JR,P_ONGEHUWD,P_GEHUWD,P_GESCHEID,P_VERWEDUW,BEV_DICHTH,AANTAL_HH,P_EENP_HH,P_HH_Z_K,P_HH_M_K,GEM_HH_GR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,P_OVER_NW,OPP_TOT,OPP_LAND,OPP_WATER,geometry,x,y
10,BU00140102,Herewegbuurt,WK001401,GM0014,Groningen,1,NEE,9725,1,3899,1,1560,760,795,9,34,34,17,6,81,14,5,1,9585,1075,71,19,10,1.4,14,6,0,1,1,1,4,16,16,0,"POLYGON ((6.571320356870777 53.21073981151186, 6.573442245151769 53.21025353323385, 6.574887106492474 53.20981337133468, 6.576078701513686 53.20936366033001, 6.576896023624252 53.20901895297725, 6.576907802348098 53.20901398369475, 6.579804371205548 53.20758665192474, 6.578633152493621 53.2068394347896, 6.578300738419613 53.20662735396511, 6.577909575788734 53.20641572426263, 6.577586611223363 53.20625966468674, 6.577165026054573 53.20609482273088, 6.576826807287514 53.20598278936001, 6.576448328169216 53.20587690397738, 6.57492594180455 53.20552121451647, 6.574164249371852 53.20535175886226, 6.573979028369702 53.20566649159581, 6.573780279814969 53.20613638152593, 6.572479436057773 53.20858294686852, 6.572120269133654 53.20926317269501, 6.572114162106535 53.20927466185516, 6.571853219910985 53.20976563488659, 6.571361159498754 53.21066643909708, 6.571320356870777 53.21073981151186))",6.575282581549014,53.20792817640547
11,BU00140103,Rivierenbuurt,WK001401,GM0014,Groningen,1,NEE,9725,1,3944,1,4530,2210,2320,5,32,36,15,12,77,13,6,3,8194,3315,72,22,6,1.4,13,8,0,1,1,0,5,56,55,1,"POLYGON ((6.571320356870777 53.21073981151186, 6.571361159498754 53.21066643909708, 6.571853219910985 53.20976563488659, 6.572114162106535 53.20927466185516, 6.572120269133654 53.20926317269501, 6.572479436057773 53.20858294686852, 6.573780279814969 53.20613638152593, 6.573979028369702 53.20566649159581, 6.574164249371852 53.20535175886226, 6.573855166859073 53.20528299316086, 6.570228013003237 53.20445983314549, 6.568722115524396 53.20411803689637, 6.568536497964401 53.20407710204747, 6.564689764789213 53.20322867471638, 6.563691946819047 53.20301564106571, 6.563464708933845 53.20297002596063, 6.563021611177236 53.20461181755311, 6.562473074012348 53.20562061731086, 6.561477045187053 53.20745227761864, 6.560378056697155 53.20931063585237, 6.559509228732741 53.21003804139062, 6.559334082904677 53.21056231233896, 6.561049524130022 53.21061608331935, 6.562734525981637 53.2105411733199, 6.568056443704565 53.21071806298091, 6.570737865426019 53.2107877954891, 6.571320356870777 53.21073981151186))",6.566929069930919,53.207396516300406
12,BU00140104,Grunobuurt,WK001401,GM0014,Groningen,1,NEE,9727,1,3542,1,2240,1135,1105,6,29,44,13,7,81,12,5,2,10259,1570,69,23,8,1.4,12,8,0,1,1,0,5,23,22,1,"POLYGON ((6.556629721205202 53.2104732278343, 6.559334082904677 53.21056231233896, 6.559509228732741 53.21003804139062, 6.560378056697155 53.20931063585237, 6.561477045187053 53.20745227761864, 6.562473074012348 53.20562061731086, 6.563021611177236 53.20461181755311, 6.563464708933845 53.20297002596063, 6.560044540322274 53.20228340095594, 6.559608008911433 53.20219737284361, 6.559372337765469 53.20215092635579, 6.559202605296436 53.20244796479763, 6.559003914525397 53.20294191271579, 6.558327130252147 53.20406409661412, 6.558147033108804 53.20666652404179, 6.55814553731976 53.20668810570459, 6.557872349053626 53.20777642022703, 6.557760511732972 53.20806858143335, 6.557266557560473 53.20898138693445, 6.556858889658954 53.20962070053373, 6.556723008232744 53.20999837579537, 6.556629721205202 53.2104732278343))",6.5599972039449055,53.20616596426965
13,BU00140105,Badstratenbuurt,WK001401,GM0014,Groningen,1,NEE,9726,1,5295,1,885,470,415,3,37,40,14,5,87,7,5,1,14756,690,78,17,4,1.3,12,9,0,2,1,0,7,7,6,1,"POLYGON ((6.558665237981623 53.21310309952359, 6.558694589819186 53.2127885583856, 6.559291592055147 53.21070337367384, 6.559324495961985 53.21059520604673, 6.559334082904677 53.21056231233896, 6.556629721205202 53.2104732278343, 6.556460181382219 53.21101965385596, 6.556211809430085 53.21134907124824, 6.555726213645275 53.21184261697771, 6.555561547224658 53.21205536472738, 6.555548410516902 53.21235750765353, 6.555695780518558 53.21288395115491, 6.555773833980544 53.21321015155392, 6.55583903191751 53.21384936568761, 6.555858176383023 53.2140231467916, 6.556324254999748 53.21397955115386, 6.556682673808968 53.21354884471505, 6.558665237981623 53.21310309952359))",6.557343190653341,53.212042923040066
14,BU00140106,Zeeheldenbuurt,WK001401,GM0014,Groningen,1,NEE,9726,1,3791,1,3265,1565,1695,4,50,33,10,4,89,8,3,1,9773,2565,80,15,5,1.3,13,8,0,1,1,0,5,35,33,1,"POLYGON ((6.549816636142538 53.21455959375886, 6.550775782312551 53.2144470763935, 6.55133848124773 53.21444580734523, 6.553597287276007 53.21419547861058, 6.555858176383023 53.2140231467916, 6.55583903191751 53.21384936568761, 6.555773833980544 53.21321015155392, 6.555695780518558 53.21288395115491, 6.555548410516902 53.21235750765353, 6.555561547224658 53.21205536472738, 6.555726213645275 53.21184261697771, 6.556211809430085 53.21134907124824, 6.556460181382219 53.21101965385596, 6.556629721205202 53.2104732278343, 6.549330531109839 53.21024311015433, 6.547021182738531 53.21019140671973, 6.546792101035661 53.21026237926927, 6.546262644457681 53.21041502497346, 6.545376317016703 53.21069424011549, 6.544887384341698 53.21088587791873, 6.544195698659022 53.21122029435019, 6.543774467964803 53.21145948588207, 6.543377490962111 53.21171307244715, 6.543000717054544 53.21198398272305, 6.542650223713515 53.21227172725619, 6.542360205758118 53.21253984451709, 6.542184195961014 53.21272094289512, 6.542011404568173 53.2129134662147, 6.542646768187621 53.21305884652597, 6.542694926771619 53.21306982411611, 6.549231184885615 53.21455954245727, 6.549381611678905 53.21459382254836, 6.549816636142538 53.21455959375886))",6.54988204720798,53.21227850094168
15,BU00140107,Laanhuizen,WK001401,GM0014,Groningen,1,NEE,9727,1,3395,1,1270,630,640,9,31,36,15,9,79,14,5,2,6181,835,66,23,11,1.5,10,5,0,0,1,0,4,21,21,0,"POLYGON ((6.547021182738531 53.21019140671973, 6.549330531109839 53.21024311015433, 6.556629721205202 53.2104732278343, 6.556723008232744 53.20999837579537, 6.556858889658954 53.20962070053373, 6.557266557560473 53.20898138693445, 6.557760511732972 53.20806858143335, 6.556461908414767 53.20781341090679, 6.550262592939487 53.20615611011797, 6.550097928953845 53.20645784373315, 6.548851119886946 53.20873608775473, 6.548720532545357 53.20897364043216, 6.548639902958568 53.20910260987211, 6.548586634552716 53.20917125682405, 6.548527373673289 53.20924763068663, 6.548391835265734 53.20939535269737, 6.548189060415107 53.20957996696823, 6.547989561051704 53.20972248416717, 6.547800647776127 53.20983971872992, 6.547585425738204 53.20995492684541, 6.547439496062401 53.21002724752594, 6.547134795112387 53.21014999683545, 6.547021182738531 53.21019140671973))",6.5527048769198135,53.20871085991308
16,BU00140108,Stadspark,WK001401,GM0014,Groningen,1,NEE,9727,1,2210,2,20,15,10,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,18,15,71,12,18,1.4,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,139,129,10,"POLYGON ((6.557760511732972 53.20806858143335, 6.557872349053626 53.20777642022703, 6.55814553731976 53.20668810570459, 6.558147033108804 53.20666652404179, 6.558327130252147 53.20406409661412, 6.557100300413878 53.2037628656978, 6.556196007680513 53.20519696142915, 6.551517857320182 53.20390945965381, 6.552041264589854 53.20303913217031, 6.552567963435891 53.2022342725999, 6.551158615011933 53.20184528898213, 6.55031203108492 53.20167104903394, 6.549994430766628 53.20158854326778, 6.549054327768733 53.20126938071274, 6.547831346457428 53.20086394299434, 6.547216123707648 53.20068588870154, 6.546611534835703 53.2005658626577, 6.545770433761182 53.20046514980616, 6.545395296342745 53.20040501032192, 6.54486583374327 53.20028304236128, 6.546404956139835 53.19850923078511, 6.541682892480062 53.19698375519768, 6.540428889738719 53.1966139961058, 6.540315580672152 53.19658058507198, 6.539468269131327 53.19637449145967, 6.538708694289676 53.19621467840481, 6.537890543402816 53.19606310574681, 6.536690663049548 53.1958925674168, 6.536354766247409 53.19585539763785, 6.535929806419897 53.19581373821703, 6.535094787114511 53.19574760885401, 6.534603446645365 53.19571744828362, 6.533951618604108 53.19569465939018, 6.533850367472632 53.19605320029333, 6.533414479315727 53.19747189907967, 6.532990902630304 53.19906322305506, 6.532443973811573 53.20142611350845, 6.532910189248706 53.20148424978234, 6.531983622142011 53.20460254760723, 6.53191164260869 53.20465930228773, 6.532125579769558 53.20471696435236, 6.532971397698908 53.20494492175654, 6.53328925130359 53.2050429285326, 6.53381301463862 53.20520442113248, 6.535376883637141 53.20554193814095, 6.547365298159304 53.20857244135402, 6.547916784426397 53.20868450374648, 6.548107348628809 53.20876575328516, 6.548373205326091 53.20905425470921, 6.548497974359975 53.20913990414765, 6.548586634552716 53.20917125682405, 6.548639902958568 53.20910260987211, 6.548720532545357 53.20897364043216, 6.548851119886946 53.20873608775473, 6.550097928953845 53.20645784373315, 6.550262592939487 53.20615611011797, 6.556461908414767 53.20781341090679, 6.557760511732972 53.20806858143335))",6.54290124134126,53.20270115340667
17,BU00140109,Martini Trade Park,WK001401,GM0014,Groningen,1,NEE,9727,1,2610,1,0,0,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999,-99999999,-99999999,-99999999.0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,25,25,0,"POLYGON ((6.558327130252147 53.20406409661412, 6.559003914525397 53.20294191271579, 6.559202605296436 53.20244796479763, 6.559372337765469 53.20215092635579, 6.55873323565286 53.20202497042471, 6.557876808204187 53.20185617651732, 6.557037322450921 53.20168610611109, 6.556064864922709 53.20147139801107, 6.555199994899652 53.20126129603713, 6.554585461625125 53.20109989177886, 6.554137520286039 53.20097352808398, 6.553566804738208 53.20080764672475, 6.546404956139835 53.19850923078511, 6.54486583374327 53.20028304236128, 6.545395296342745 53.20040501032192, 6.545770433761182 53.20046514980616, 6.546611534835703 53.2005658626577, 6.547216123707648 53.20068588870154, 6.547831346457428 53.20086394299434, 6.549054327768733 53.20126938071274, 6.549994430766628 53.20158854326778, 6.55031203108492 53.20167104903394, 6.551158615011933 53.20184528898213, 6.552567963435891 53.2022342725999, 6.552041264589854 53.20303913217031, 6.551517857320182 53.20390945965381, 6.556196007680513 53.20519696142915, 6.557100300413878 53.2037628656978, 6.558327130252147 53.20406409661412))",6.552791510075084,53.201912811309235
18,BU00140200,Oranjebuurt,WK001402,GM0014,Groningen,1,NEE,9717,1,5140,1,2845,1390,1455,11,26,28,23,12,71,19,7,2,10881,1760,61,22,17,1.6,14,9,0,1,1,1,6,27,26,1,"POLYGON ((6.552725041379881 53.22244675131437, 6.552647250077223 53.22171080469236, 6.552699933106834 53.2212818502036, 6.55290034459006 53.2207910181769, 6.553240980837701 53.22022395832567, 6.553546566958421 53.21983649755143, 6.553472238007608 53.21965650428914, 6.553340269239755 53.21937170565909, 6.552738826489412 53.21948035504053, 6.552088178234368 53.21950095975216, 6.551624779985384 53.21949480711775, 6.550072055321214 53.21937168715318, 6.548516046901473 53.21912603223968, 6.548499162873405 53.21912340989852, 6.547549305887498 53.21897596634503, 6.546319377181955 53.21906934436529, 6.545705420246471 53.21915364160633, 6.545093200567766 53.21930298225898, 6.544060086405279 53.21981816204262, 6.542293773371195 53.22095900966395, 6.547495365506325 53.22416012636451, 6.547536280263316 53.22418530267537, 6.548847133807036 53.22501105517992, 6.549000434469316 53.22459753798627, 6.549280984733827 53.22415520947305, 6.549803117482012 53.22330875990578, 6.550127817782464 53.22280498420613, 6.550393069546055 53.22236253108161, 6.550498137665795 53.22218843523986, 6.551234451769432 53.22230832037365, 6.551772697130403 53.22238854233552, 6.552137998767337 53.22242696265761, 6.552379731974922 53.22244563848828, 6.552665147344862 53.22245784693402, 6.552725041379881 53.22244675131437))",6.548102933426711,53.221297001595175
19,BU00140201,Noorderplantsoenbuurt,WK001402,GM0014,Groningen,1,NEE,9717,1,5896,1,3875,1890,1980,9,33,33,20,6,81,13,5,1,15507,2680,71,19,10,1.4,16,6,0,0,1,0,5,25,25,0,"POLYGON ((6.556199742349453 53.22984205918603, 6.556799803707717 53.22965855247705, 6.557444678256789 53.22954847379246, 6.558981004727769 53.22907185438803, 6.559387511661583 53.22887557701141, 6.559668605350837 53.22863828704092, 6.560025787367915 53.22800431466884, 6.560228144877879 53.22768364491676, 6.559810272751998 53.22758802485075, 6.559169354629071 53.22767152364467, 6.558811370367674 53.22757203531727, 6.558198101705575 53.22726012000314, 6.557236209164638 53.22655598547686, 6.556848754672438 53.2263989964955, 6.55468573664468 53.22620807153205, 6.554054920790132 53.22604418473947, 6.553808940612488 53.22572441581388, 6.554069307791504 53.22509068307893, 6.554470352461687 53.22411059493318, 6.554224680077981 53.22396273222468, 6.553555522385209 53.22357527649371, 6.5530498842219 53.22312992883396, 6.552725041379881 53.22244675131437, 6.552665147344862 53.22245784693402, 6.552379731974922 53.22244563848828, 6.552137998767337 53.22242696265761, 6.551772697130403 53.22238854233552, 6.551234451769432 53.22230832037365, 6.550498137665795 53.22218843523986, 6.550393069546055 53.22236253108161, 6.550127817782464 53.22280498420613, 6.549803117482012 53.22330875990578, 6.549280984733827 53.22415520947305, 6.549000434469316 53.22459753798627, 6.548847133807036 53.22501105517992, 6.550667880720764 53.22615794776098, 6.555255287360462 53.2290582104349, 6.556199742349453 53.22984205918603))",6.553936734141157,53.22617490146081
20,BU00140202,Schildersbuurt,WK001402,GM0014,Groningen,1,NEE,9718,1,5274,1,5860,2915,2945,4,46,28,14,8,82,13,4,1,16061,4360,77,17,6,1.3,15,8,0,1,1,0,7,39,36,3,"POLYGON ((6.541089183954594 53.22008310746174, 6.541448906641079 53.2203721532717, 6.542293773371195 53.22095900966395, 6.544060086405279 53.21981816204262, 6.545093200567766 53.21930298225898, 6.545705420246471 53.21915364160633, 6.546319377181955 53.21906934436529, 6.547549305887498 53.21897596634503, 6.548499162873405 53.21912340989852, 6.548516046901473 53.21912603223968, 6.550072055321214 53.21937168715318, 6.551624779985384 53.21949480711775, 6.552088178234368 53.21950095975216, 6.552738826489412 53.21948035504053, 6.553340269239755 53.21937170565909, 6.554938725043732 53.21909173640358, 6.555906524497907 53.21918296141726, 6.555973740685263 53.21898325831432, 6.556236992818298 53.21837582089133, 6.557034683249905 53.21719628545061, 6.557571993654783 53.216372754394, 6.556578815911272 53.21611489572791, 6.556810337400029 53.21582744697907, 6.556654309775341 53.21552199318511, 6.556428156115654 53.21514218592007, 6.556205231777544 53.21478700555716, 6.555876569199289 53.21425274032312, 6.555858176383023 53.2140231467916, 6.553597287276007 53.21419547861058, 6.55133848124773 53.21444580734523, 6.550775782312551 53.2144470763935, 6.549816636142538 53.21455959375886, 6.549915104095465 53.2145944265658, 6.549933533410258 53.21466404542794, 6.549837861602462 53.21471144622145, 6.549871136587466 53.21494952331246, 6.548628164324158 53.21568694217191, 6.546796581150974 53.2167295530239, 6.545057053180103 53.21764049521924, 6.543010084406673 53.21885964009007, 6.541089183954594 53.22008310746174))",6.550850651235141,53.21728002607816
21,BU00140203,Kostverloren,WK001402,GM0014,Groningen,1,NEE,9718,1,3580,1,2240,1140,1100,7,26,37,20,11,75,15,7,2,9046,1580,69,20,11,1.4,11,12,0,1,2,1,8,26,25,2,"POLYGON ((6.540172043722665 53.21892962930807, 6.540436428250299 53.21935528788872, 6.540670663137663 53.21966081893115, 6.541089183954594 53.22008310746174, 6.543010084406673 53.21885964009007, 6.545057053180103 53.21764049521924, 6.546796581150974 53.2167295530239, 6.548628164324158 53.21568694217191, 6.549871136587466 53.21494952331246, 6.549837861602462 53.21471144622145, 6.549933533410258 53.21466404542794, 6.549915104095465 53.2145944265658, 6.549816636142538 53.21455959375886, 6.549381611678905 53.21459382254836, 6.549231184885615 53.21455954245727, 6.542694926771619 53.21306982411611, 6.542646768187621 53.21305884652597, 6.540525793469218 53.21569024216821, 6.540287827098108 53.21605216369006, 6.540067089484932 53.21645399793949, 6.539941725762908 53.21680567038904, 6.539847972231805 53.21721994348907, 6.53982334424352 53.21758772224172, 6.539845583364478 53.21791640896841, 6.539897254931518 53.21822594178951, 6.540047449793138 53.21866483010888, 6.540172043722665 53.21892962930807))",6.543817686891362,53.21614351283476
22,BU00140300,De Hoogte,WK001403,GM0014,Groningen,1,NEE,9716,1,4993,1,3975,2035,1940,14,19,44,17,6,78,13,7,2,7203,2510,62,19,18,1.6,10,24,2,4,5,1,13,57,55,2,"POLYGON ((6.562681365056269 53.24078188731835, 6.567838552367095 53.23923477945247, 6.567920725043087 53.23921240045597, 6.566834631979773 53.23746914285638, 6.566442218859273 53.23696350427533, 6.565717295383737 53.23602938133486, 6.565602722306732 53.23585585462548, 6.56437457807348 53.23404217888883, 6.563952288610017 53.2334185074233, 6.562880226147715 53.23183512372044, 6.56286933884671 53.23182029517938, 6.56109921779029 53.22941006832593, 6.560999747418153 53.22930428172916, 6.560464639829764 53.22873519851332, 6.560153258360139 53.22812132900912, 6.560025787367915 53.22800431466884, 6.559668605350837 53.22863828704092, 6.559387511661583 53.22887557701141, 6.558981004727769 53.22907185438803, 6.557444678256789 53.22954847379246, 6.556799803707717 53.22965855247705, 6.556199742349453 53.22984205918603, 6.557075513847452 53.23057696529805, 6.558038170404296 53.23183114739167, 6.558559803868882 53.23294701309759, 6.558571608054695 53.23298188174604, 6.558975197440232 53.23400810113382, 6.559324765696006 53.2350348470756, 6.559427005712883 53.23583248509867, 6.559381596501543 53.23663156325512, 6.559276957337427 53.2371684167461, 6.558843752283805 53.23832668065712, 6.556639058859901 53.24267132807953, 6.562681365056269 53.24078188731835))",6.56158219165693,53.23593896022406
23,BU00140301,Indische buurt,WK001403,GM0014,Groningen,1,NEE,9715,1,4670,1,8480,4310,4170,10,29,36,17,7,79,12,7,2,12246,5870,71,16,12,1.4,11,18,1,3,2,1,10,72,69,2,"POLYGON ((6.567920725043087 53.23921240045597, 6.568902836433244 53.23894492093379, 6.578308018390093 53.23609027204396, 6.576648996134553 53.23413017590496, 6.576314777150467 53.23375210657121, 6.574555843633114 53.23294675654071, 6.570955452645925 53.23129808957785, 6.570681611305501 53.23117268420121, 6.568891772276567 53.23035300434672, 6.568252510673661 53.23006023132984, 6.567459646052161 53.22969384805352, 6.563600852010952 53.22791053400019, 6.561530558442137 53.22695365176759, 6.560859807765771 53.22668262486238, 6.560228144877879 53.22768364491676, 6.560025787367915 53.22800431466884, 6.560153258360139 53.22812132900912, 6.560464639829764 53.22873519851332, 6.560999747418153 53.22930428172916, 6.56109921779029 53.22941006832593, 6.56286933884671 53.23182029517938, 6.562880226147715 53.23183512372044, 6.563952288610017 53.2334185074233, 6.56437457807348 53.23404217888883, 6.565602722306732 53.23585585462548, 6.565717295383737 53.23602938133486, 6.566442218859273 53.23696350427533, 6.566834631979773 53.23746914285638, 6.567920725043087 53.23921240045597))",6.568770077996423,53.2335094502429
24,BU00140302,Professorenbuurt,WK001403,GM0014,Groningen,1,NEE,9714,1,4923,1,6120,2885,3235,7,42,34,12,5,84,11,4,1,11508,4325,71,20,8,1.4,13,8,0,1,1,0,5,57,53,4,"POLYGON ((6.578308018390093 53.23609027204396, 6.578308169688425 53.23609022227591, 6.581237056904836 53.23511149017224, 6.583042463644828 53.23432068800066, 6.584353465171363 53.23361854361813, 6.584512687092865 53.23347957143685, 6.581259871553149 53.23195798271997, 6.580793610549342 53.23173985753937, 6.575430515722607 53.22931567791124, 6.574185520583864 53.22873733300698, 6.570872799849706 53.22719831835786, 6.566404130802387 53.22532821518225, 6.565089442319399 53.22600081628809, 6.564092422299286 53.22647887762716, 6.561867742364139 53.22618597197065, 6.561210541368481 53.22612671293472, 6.560859807765771 53.22668262486238, 6.561530558442137 53.22695365176759, 6.563600852010952 53.22791053400019, 6.567459646052161 53.22969384805352, 6.568252510673661 53.23006023132984, 6.568891772276567 53.23035300434672, 6.570681611305501 53.23117268420121, 6.570955452645925 53.23129808957785, 6.574555843633114 53.23294675654071, 6.576314777150467 53.23375210657121, 6.576648996134553 53.23413017590496, 6.578308018390093 53.23609027204396))",6.573353685947468,53.230499257663766
25,BU00140400,Gorechtbuurt,WK001404,GM0014,Groningen,1,NEE,9713,1,4869,1,4930,2370,2560,8,32,37,15,8,80,12,6,2,13080,3470,71,20,9,1.4,13,10,0,1,1,1,6,38,38,1,"POLYGON ((6.570872799849706 53.22719831835786, 6.574185520583864 53.22873733300698, 6.575430515722607 53.22931567791124, 6.576143370092214 53.22880752818789, 6.577203938060842 53.2279736220255, 6.580601104357693 53.2253021760222, 6.581758878546644 53.22443362423282, 6.582172120287002 53.22410707791564, 6.583130309111909 53.22314389564784, 6.583450197803679 53.22279949315613, 6.583477339567104 53.22277441124251, 6.583650365626808 53.22261453448392, 6.583962214041128 53.22219095106689, 6.583914524591398 53.22211634489074, 6.583153057950124 53.22092483547109, 6.583506442998421 53.22052537167718, 6.582337950709863 53.22013487386005, 6.582328702964988 53.22013076017117, 6.580121723314046 53.21914829307084, 6.578505028393121 53.21847935544484, 6.57846637949454 53.21852064860101, 6.57837840695784 53.21861463747951, 6.578195380861941 53.21896325754378, 6.578309841641399 53.21922128956733, 6.578538994974919 53.21965323778458, 6.578779429166626 53.22076579352922, 6.578769654832723 53.22113142113137, 6.578756902414503 53.22137709249003, 6.578688246621658 53.22194454648539, 6.57832810080587 53.22268204084396, 6.57755492724256 53.22354863271146, 6.577112075684732 53.22388848642262, 6.576334691347911 53.22433158304492, 6.575435702939071 53.22472573443808, 6.574020935368895 53.22510727818315, 6.571620672181153 53.22661270055285, 6.570872799849706 53.22719831835786))",6.578151990739462,53.224310171929936
26,BU00140401,Vogelbuurt,WK001404,GM0014,Groningen,1,NEE,9713,1,3837,1,2045,1020,1025,15,12,36,25,12,66,18,11,4,5807,1285,65,14,20,1.6,12,19,1,3,3,2,11,37,35,2,"POLYGON ((6.584512687092865 53.23347957143685, 6.588075500500215 53.23065807718321, 6.585964775730841 53.22987773156597, 6.585141522528537 53.2296138983093, 6.584315831948632 53.22934113358261, 6.585831590652497 53.22757008154462, 6.584952314592432 53.22730457760692, 6.584414363283136 53.22711862547792, 6.5837639992969 53.22680559153996, 6.582990461884295 53.22620192181575, 6.582681491327532 53.22603032663557, 6.582522257937348 53.2259494858157, 6.581698353131411 53.22572197679369, 6.581298819603616 53.22561856555243, 6.580601104357693 53.2253021760222, 6.577203938060842 53.2279736220255, 6.576143370092214 53.22880752818789, 6.575430515722607 53.22931567791124, 6.580793610549342 53.23173985753937, 6.581259871553149 53.23195798271997, 6.584512687092865 53.23347957143685))",6.581881873739836,53.22938801669933
27,BU00140402,Bloemenbuurt,WK001404,GM0014,Groningen,1,NEE,9713,1,3236,1,2885,1410,1475,13,15,42,23,7,75,12,10,2,12413,1875,62,19,19,1.5,9,19,1,3,2,2,11,23,23,0,"POLYGON ((6.585831590652497 53.22757008154462, 6.585851735298355 53.22754654445882, 6.585890713208908 53.22750099664735, 6.587256214344185 53.22596631194381, 6.587633507577623 53.22513363283992, 6.587910279322362 53.22484419738181, 6.589149771559334 53.22230535030766, 6.584797269894243 53.22088830720103, 6.583506442998421 53.22052537167718, 6.583153057950124 53.22092483547109, 6.583914524591398 53.22211634489074, 6.583962214041128 53.22219095106689, 6.583650365626808 53.22261453448392, 6.583477339567104 53.22277441124251, 6.583450197803679 53.22279949315613, 6.583130309111909 53.22314389564784, 6.582172120287002 53.22410707791564, 6.581758878546644 53.22443362423282, 6.580601104357693 53.2253021760222, 6.581298819603616 53.22561856555243, 6.581698353131411 53.22572197679369, 6.582522257937348 53.2259494858157, 6.582681491327532 53.22603032663557, 6.582990461884295 53.22620192181575, 6.5837639992969 53.22680559153996, 6.584414363283136 53.22711862547792, 6.584952314592432 53.22730457760692, 6.585831590652497 53.22757008154462))",6.585203151684614,53.22409322002299
28,BU00140403,Florabuurt,WK001404,GM0014,Groningen,1,NEE,9713,1,2542,1,1175,615,560,11,18,41,23,8,73,17,7,3,4365,755,62,21,18,1.6,9,13,0,2,1,1,9,29,27,2,"POLYGON ((6.588075500500215 53.23065807718321, 6.590089890768605 53.22906261092564, 6.591781743880651 53.22764636002456, 6.591784438599198 53.22764410447598, 6.593853380351466 53.22591202000795, 6.593160188777111 53.22558900694515, 6.592972419222513 53.22529529499838, 6.592749514629258 53.22398510494737, 6.592515366423934 53.22359475121698, 6.59215432352465 53.22332536983639, 6.591446740799603 53.22305407342371, 6.589149771559334 53.22230535030766, 6.587910279322362 53.22484419738181, 6.587633507577623 53.22513363283992, 6.587256214344185 53.22596631194381, 6.585890713208908 53.22750099664735, 6.585851735298355 53.22754654445882, 6.585831590652497 53.22757008154462, 6.584315831948632 53.22934113358261, 6.585141522528537 53.2296138983093, 6.585964775730841 53.22987773156597, 6.588075500500215 53.23065807718321))",6.589291464224815,53.226620506563336
29,BU00140404,Damsterbuurt,WK001404,GM0014,Groningen,1,NEE,9713,1,3579,1,800,420,380,5,33,38,17,7,82,12,5,1,2926,590,79,15,6,1.3,9,11,1,3,2,0,5,37,27,10,"POLYGON ((6.598261938765785 53.22221623891858, 6.596426143340536 53.2217341275279, 6.585450361102879 53.21857869321795, 6.584601924490613 53.21833471838574, 6.580226690265606 53.21707642070381, 6.580203068877117 53.21706920766199, 6.580145201525606 53.21705153868395, 6.580145201571002 53.21705154032897, 6.578860341942718 53.21809972589665, 6.578547161352525 53.21843433910858, 6.578505028347787 53.21847935379983, 6.578505028393121 53.21847935544484, 6.580121723314046 53.21914829307084, 6.582328702964988 53.22013076017117, 6.582337950709863 53.22013487386005, 6.583506442998421 53.22052537167718, 6.584797269894243 53.22088830720103, 6.589149771559334 53.22230535030766, 6.591446740799603 53.22305407342371, 6.59215432352465 53.22332536983639, 6.592515366423934 53.22359475121698, 6.592749514629258 53.22398510494737, 6.592972419222513 53.22529529499838, 6.593160188777111 53.22558900694515, 6.593853380351466 53.22591202000795, 6.598261938765785 53.22221623891858))",6.5889775062604405,53.221064313209
30,BU00140500,De Linie,WK001405,GM0014,Groningen,1,NEE,9723,1,3213,1,895,470,430,26,9,38,23,4,68,27,4,1,8316,390,35,25,40,2.3,18,7,0,1,0,0,6,12,11,1,"POLYGON ((6.583650510621507 53.20959354054878, 6.584770294105195 53.20799027345625, 6.585295442247591 53.20758471783714, 6.58810816936086 53.20611500154786, 6.586754498039821 53.20533458065034, 6.585438719344912 53.20580934876386, 6.584114240144218 53.20555494356018, 6.583439176888881 53.20587294977769, 6.579876608179235 53.20755105208706, 6.579804371205548 53.20758665192474, 6.581491187972134 53.20865399914208, 6.58151936285851 53.20867182482369, 6.581751893887724 53.20881566497883, 6.582374299790159 53.20912804642331, 6.583059622452423 53.2093886822148, 6.583650510621507 53.20959354054878))",6.583785369414832,53.207247975351386
