,mutation,quaycode,quayname,quayowner,quaystatus,accessible,bicyclepar,bins,shelter,geometry,x,y
207,2017-09-20T01:45:57Z,NL:Q:10103580,Mooiland,G0014,available,Y,false,true,true,POINT (6.621330604786599 53.24185012093253),6.621330604786599,53.241850120932526
208,2017-09-20T01:36:19Z,NL:Q:10105150,Parkallee,G0014,available,Y,false,false,false,POINT (6.598594248477545 53.23877474306085),6.598594248477545,53.23877474306085
209,2017-09-20T01:45:31Z,NL:Q:10105160,Parkallee,G0014,available,Y,false,false,false,POINT (6.59875191767086 53.23852153308663),6.59875191767086,53.238521533086626
210,2017-09-20T01:40:28Z,NL:Q:10108750,Oostersluis,G0014,available,N,false,true,true,POINT (6.595576164799573 53.22619725710359),6.595576164799573,53.22619725710359
211,2017-09-20T01:40:28Z,NL:Q:10108760,Oostersluis,G0014,available,Y,false,true,true,POINT (6.598467746002042 53.22624898335549),6.598467746002042,53.22624898335549
212,2017-09-20T01:39:53Z,NL:Q:10108910,Olgerweg,G0014,available,Y,false,true,true,POINT (6.641634676266509 53.21470718528121),6.641634676266509,53.214707185281206
213,2017-09-20T01:44:26Z,NL:Q:10108920,Olgerweg,G0014,available,Y,false,false,false,POINT (6.641457686306535 53.21479890077134),6.641457686306535,53.21479890077134
214,2017-09-20T01:40:47Z,NL:Q:10109010,Middelberterweg 54,G0014,available,N,false,false,false,POINT (6.640754197301773 53.21738538083608),6.6407541973017725,53.217385380836085
215,2017-09-20T01:39:34Z,NL:Q:10109020,Middelberterweg 54,G0014,available,N,false,false,false,POINT (6.640937307655194 53.21698806139884),6.640937307655194,53.21698806139884
216,2017-09-21T23:04:12Z,NL:Q:10109090,Woldmeerweg,G0014,available,N,false,false,false,POINT (6.650982906831748 53.22209485174778),6.650982906831748,53.222094851747784
217,2017-09-20T01:39:34Z,NL:Q:10109210,Middelberterweg 18,G0014,available,N,false,false,false,POINT (6.634471007382473 53.22534099232863),6.634471007382473,53.22534099232863
218,2017-09-20T01:40:28Z,NL:Q:10109220,Middelberterweg 18,G0014,available,N,false,false,false,POINT (6.634407756648828 53.22522482558927),6.634407756648828,53.22522482558927
219,2017-09-20T01:42:32Z,NL:Q:10105020,Ruischerbrug,P0020,available,N,false,false,true,POINT (6.634401384972277 53.23382493340984),6.634401384972277,53.23382493340984
220,2017-09-20T01:38:30Z,NL:Q:10109310,Ruischerbrug,G0014,available,Y,false,false,true,POINT (6.634452391113055 53.23299765014848),6.634452391113055,53.232997650148484
221,2017-09-20T01:45:38Z,NL:Q:10109320,Ruischerbrug,G0014,available,Y,false,false,true,POINT (6.63447585319182 53.23277274508393),6.63447585319182,53.23277274508393
222,2017-09-20T01:38:27Z,NL:Q:10112710,Hoogeweg,G0014,available,N,false,false,true,POINT (6.521743561538992 53.24245526895334),6.521743561538992,53.242455268953336
223,2017-09-20T01:36:46Z,NL:Q:10112720,Hoogeweg,G0014,available,N,false,false,true,POINT (6.521932591973026 53.24223781200457),6.521932591973026,53.242237812004575
224,2017-09-20T01:38:45Z,NL:Q:10116510,Hans Lodeizenstraat,G0014,available,N,false,false,true,POINT (6.513519302909932 53.22349080747572),6.513519302909932,53.22349080747572
225,2017-09-20T01:36:16Z,NL:Q:10116520,Hans Lodeizenstraat,G0014,available,N,false,false,false,POINT (6.513612166654135 53.22360675772769),6.513612166654135,53.223606757727694
226,2017-09-20T01:38:09Z,NL:Q:10124570,C.Jetsesstraat,G0014,available,Y,false,false,true,POINT (6.502994315696785 53.20614670260724),6.502994315696785,53.20614670260724
227,2017-09-20T01:41:59Z,NL:Q:10124580,C.Jetsesstraat,G0014,available,Y,false,false,false,POINT (6.503465510908903 53.20584576990699),6.503465510908903,53.205845769906986
228,2017-09-20T01:37:18Z,NL:Q:10125610,Hoendiep 312,G0014,available,N,false,false,false,POINT (6.482525932109829 53.21116097743023),6.482525932109829,53.211160977430225
229,2017-09-20T01:37:18Z,NL:Q:10125620,Hoendiep 312,G0014,available,N,false,false,false,POINT (6.483189666776226 53.21136160073073),6.483189666776226,53.21136160073073
230,2017-09-20T01:45:55Z,NL:Q:10128230,UT Delfiaweg-West,G0014,available,Y,false,false,false,POINT (6.506723144310935 53.21662596554287),6.506723144310935,53.21662596554287
231,2017-09-20T01:40:10Z,NL:Q:10128240,UT Delfiaweg-West,G0014,available,Y,false,true,false,POINT (6.507153015849251 53.21646020023555),6.507153015849251,53.21646020023555
232,2017-09-20T01:44:24Z,NL:Q:10128290,Zuidersingel,G0014,available,N,false,false,false,POINT (6.503045465847856 53.21276915043504),6.503045465847856,53.212769150435044
233,2017-09-20T01:37:19Z,NL:Q:10128300,Zuidersingel,G0014,available,N,false,true,true,POINT (6.503758047894969 53.21253786301245),6.503758047894969,53.21253786301245
234,2017-09-20T01:45:19Z,NL:Q:10128330,Bernhardlaan,G0014,available,Y,false,false,true,POINT (6.501346899082414 53.20785144451323),6.501346899082414,53.20785144451323
235,2017-09-21T23:04:19Z,NL:Q:10128340,Bernhardlaan,G0014,available,Y,false,false,true,POINT (6.501353843791583 53.20812096991126),6.501353843791583,53.20812096991126
236,2017-09-20T01:37:36Z,NL:Q:10155540,Boterdiepbrug,P0020,available,N,false,true,true,POINT (6.572269774821864 53.24237146440267),6.572269774821864,53.242371464402666
237,2017-09-21T23:04:19Z,NL:Q:10155520,Boterdiepbrug,P0020,available,N,false,true,true,POINT (6.573668812400586 53.24313046850494),6.5736688124005855,53.24313046850494
238,2017-09-20T01:38:29Z,NL:Q:10155530,Boterdiepbrug,G0014,available,Y,false,false,false,POINT (6.57376962164166 53.24243752469312),6.57376962164166,53.242437524693116
239,2017-09-20T01:43:23Z,NL:Q:10155770,Framaheerd,G0014,available,Y,false,true,true,POINT (6.58991679896362 53.24345403517307),6.58991679896362,53.243454035173066
240,2017-09-20T01:37:21Z,NL:Q:10155780,Framaheerd,G0014,available,Y,false,false,false,POINT (6.58827934493394 53.24275152231966),6.58827934493394,53.24275152231966
241,2017-09-20T01:41:18Z,NL:Q:10001130,Maluslaan,G0014,available,Y,false,false,true,POINT (6.5503736219837 53.23643900482431),6.5503736219837,53.23643900482431
242,2017-09-20T01:41:18Z,NL:Q:10001140,Maluslaan,G0014,available,Y,false,false,false,POINT (6.550488118211095 53.23679734774041),6.550488118211095,53.236797347740406
243,2017-09-20T01:45:00Z,NL:Q:10001370,Floresplein,G0014,available,Y,false,true,true,POINT (6.569873481742095 53.23090156666562),6.569873481742095,53.230901566665615
244,2017-09-20T01:39:51Z,NL:Q:10001540,Floresplein,G0014,available,Y,false,false,false,POINT (6.571354307520629 53.2313812145874),6.571354307520629,53.2313812145874
245,2017-09-20T01:40:54Z,NL:Q:10006430,v. K. Verschuurlaan,G0014,available,Y,false,false,false,POINT (6.570033594509026 53.19297731750753),6.570033594509026,53.192977317507534
246,2017-09-20T01:38:45Z,NL:Q:10006510,v. K. Verschuurlaan,G0014,available,Y,false,false,false,POINT (6.569416830974656 53.19285758790617),6.569416830974656,53.19285758790617
247,2017-09-21T23:03:35Z,NL:Q:10001510,v. K. Verschuurlaan,G0014,available,Y,false,true,true,POINT (6.569349662573273 53.19368500507239),6.569349662573273,53.19368500507239
248,2017-09-20T01:42:01Z,NL:Q:10001520,v. K. Verschuurlaan,G0014,available,Y,false,true,true,POINT (6.568675253478292 53.19309854347759),6.5686752534782915,53.19309854347759
249,2017-09-20T01:43:12Z,NL:Q:10002870,Barnsteenstraat,G0014,available,Y,false,true,true,POINT (6.526085188217065 53.22644552483636),6.526085188217065,53.22644552483636
250,2017-09-20T01:38:10Z,NL:Q:10002880,Barnsteenstraat,G0014,available,Y,false,true,true,POINT (6.525881218386892 53.22722926921633),6.525881218386892,53.22722926921633
251,2017-09-20T01:45:58Z,NL:Q:10003070,Rembrandt v Rijnstr.,G0014,available,Y,false,true,true,POINT (6.546972952609281 53.21409591977132),6.546972952609281,53.214095919771324
252,2017-09-20T01:38:10Z,NL:Q:10003080,Rembrandt v Rijnstr.,G0014,available,Y,false,true,true,POINT (6.546014609600569 53.21408720688913),6.546014609600569,53.214087206889126
253,2017-09-21T23:03:43Z,NL:Q:10004480,Station Noord,G0014,available,N,false,true,true,POINT (6.555506646360798 53.23017959561392),6.555506646360798,53.23017959561392
254,2017-09-21T23:03:41Z,NL:Q:10004010,Station Noord,G0014,available,N,false,true,true,POINT (6.55586767785079 53.23023898485918),6.55586767785079,53.23023898485918
255,2017-09-21T23:03:42Z,NL:Q:10004020,Station Noord,G0014,available,N,false,true,true,POINT (6.555605378128595 53.2299539759109),6.555605378128595,53.2299539759109
256,2017-09-20T01:39:32Z,NL:Q:10004570,Elzenlaan,G0014,available,Y,false,false,false,POINT (6.549370521785466 53.23255764573856),6.549370521785466,53.23255764573856
257,2017-09-20T01:42:22Z,NL:Q:10004050,Elzenlaan,G0014,available,N,false,true,true,POINT (6.54856367352815 53.23207120820238),6.54856367352815,53.232071208202385
258,2017-09-20T01:37:20Z,NL:Q:10004060,Elzenlaan,G0014,available,N,false,true,true,POINT (6.550111432314276 53.23226290651513),6.550111432314276,53.23226290651513
259,2017-09-20T01:39:33Z,NL:Q:10005430,Weg der Ver. Naties,G0014,available,Y,false,true,true,POINT (6.574189689288591 53.20593067560544),6.574189689288591,53.20593067560544
260,2017-09-20T01:39:04Z,NL:Q:10005440,Weg der Ver. Naties,G0014,available,N,false,true,true,POINT (6.574517242508775 53.20477716972594),6.574517242508775,53.20477716972594
261,2015-05-03T23:20:32Z,NL:Q:10005550,Eemsgolaan,G0014,available,N,,true,true,POINT (6.517300180397326 53.20029746135989),6.517300180397326,53.20029746135989
262,2015-05-03T23:20:32Z,NL:Q:10005560,Eemsgolaan,G0014,available,N,,true,false,POINT (6.517253416679853 53.20022601092731),6.5172534166798535,53.20022601092731
263,2015-07-06T17:10:04Z,NL:Q:10005671,Kempkensberg,G0014,available,U,,,,POINT (6.581017477407099 53.20656386611579),6.581017477407099,53.20656386611579
264,2017-09-20T01:39:18Z,NL:Q:10005600,Kempkensberg,G0014,available,N,false,false,false,POINT (6.579608548014232 53.20703618729292),6.579608548014232,53.20703618729292
265,2017-09-20T01:37:01Z,NL:Q:10005680,Kempkensberg,RWSNN,available,N,false,true,true,POINT (6.57934033151566 53.20762297168728),6.5793403315156604,53.20762297168728
266,2017-09-20T01:45:03Z,NL:Q:10005630,Warmoesstraat,G0014,available,Y,false,true,false,POINT (6.578954826070585 53.21101468819975),6.578954826070585,53.211014688199754
267,2017-09-20T01:37:52Z,NL:Q:10005640,Warmoesstraat,G0014,available,Y,false,true,false,POINT (6.578795297149878 53.21174417355444),6.5787952971498775,53.21174417355444
268,2017-09-20T01:43:42Z,NL:Q:10005750,Sweelincklaan,G0014,available,Y,false,false,false,POINT (6.589143053859923 53.19895206819523),6.589143053859923,53.19895206819523
269,2017-09-20T01:41:19Z,NL:Q:10005760,Sweelincklaan,G0014,available,Y,false,false,true,POINT (6.589021634048872 53.19942956825626),6.589021634048872,53.19942956825626
270,2017-09-20T01:45:53Z,NL:Q:10005770,Schubertlaan,G0014,available,Y,false,false,false,POINT (6.59013589488907 53.19752225085534),6.5901358948890705,53.19752225085534
271,2017-09-20T01:40:12Z,NL:Q:10005780,Schubertlaan,G0014,available,Y,false,true,true,POINT (6.590919308920784 53.19717290494317),6.5909193089207845,53.197172904943166
272,2017-09-20T01:45:57Z,NL:Q:10006070,UMCG Noord,G0014,available,N,false,false,false,POINT (6.570324902290886 53.22332160669328),6.570324902290886,53.223321606693275
273,2017-09-20T01:38:28Z,NL:Q:10005890,UMCG Noord,G0014,available,Y,false,false,true,POINT (6.569869938312448 53.22365858763435),6.569869938312448,53.22365858763435
274,2017-09-20T01:38:45Z,NL:Q:10005990,UMCG Noord,G0014,available,N,false,false,false,POINT (6.569673586647948 53.22304944873969),6.569673586647948,53.22304944873969
275,2017-09-20T01:38:28Z,NL:Q:10005970,Walstraat,G0014,available,N,false,false,false,POINT (6.572144742364689 53.22252183462637),6.5721447423646895,53.22252183462637
276,2017-09-20T01:42:01Z,NL:Q:10006110,Poortstraat,G0014,available,N,false,false,true,POINT (6.5653437323637 53.23559206003532),6.5653437323637,53.23559206003532
277,2017-09-21T23:03:50Z,NL:Q:10006120,Poortstraat,G0014,available,N,false,true,true,POINT (6.565706292775718 53.23570532301427),6.565706292775718,53.23570532301427
278,2017-09-20T01:41:18Z,NL:Q:10006250,Goudlaan,G0014,available,N,false,false,false,POINT (6.529900602718637 53.23029134039803),6.529900602718637,53.230291340398026
279,2017-09-20T01:40:26Z,NL:Q:10006260,Goudlaan,G0014,available,N,false,false,false,POINT (6.52979817246307 53.2303821786764),6.52979817246307,53.2303821786764
280,2017-09-20T01:41:41Z,NL:Q:10006290,Grote Markt,G0014,available,Y,false,false,true,POINT (6.568355471893318 53.21865011461109),6.568355471893318,53.21865011461109
281,2017-09-20T01:37:20Z,NL:Q:10006270,Grote Markt,G0014,available,Y,false,false,true,POINT (6.567822019684211 53.21940123510096),6.567822019684211,53.21940123510096
282,2017-09-20T01:37:51Z,NL:Q:10006280,Grote Markt,G0014,available,Y,false,false,true,POINT (6.567911829638081 53.21940035140248),6.567911829638081,53.21940035140248
283,2017-09-21T23:03:52Z,NL:Q:10006470,P.C. Hooftlaan,G0014,available,Y,false,true,true,POINT (6.569760487549848 53.19502892508253),6.569760487549848,53.19502892508253
284,2017-09-20T01:37:20Z,NL:Q:10006480,P.C. Hooftlaan,G0014,available,Y,false,false,false,POINT (6.569551049141439 53.19503098984667),6.569551049141439,53.19503098984667
285,2017-09-21T23:03:52Z,NL:Q:10006530,Van Schendelstraat,G0014,available,N,false,true,true,POINT (6.568609856362975 53.19892241345188),6.568609856362975,53.198922413451875
286,2017-09-20T01:36:18Z,NL:Q:10006540,Van Schendelstraat,G0014,available,Y,false,true,true,POINT (6.568548539123265 53.19886909865647),6.568548539123265,53.19886909865647
287,2017-09-20T01:40:27Z,NL:Q:10006580,Brailleweg,G0014,available,N,false,true,true,POINT (6.563299728368936 53.20451922694314),6.563299728368936,53.20451922694314
288,2017-09-20T01:42:53Z,NL:Q:10006650,Laan v/d Vrede,G0014,available,Y,false,true,true,POINT (6.559720876553021 53.20169657723937),6.559720876553021,53.201696577239375
289,2017-09-20T01:43:03Z,NL:Q:10006660,Laan v/d Vrede,G0014,available,Y,false,false,false,POINT (6.559579640865763 53.20145532406816),6.559579640865763,53.201455324068164
290,2017-09-20T01:39:03Z,NL:Q:10006840,Corpus den Hoorn Zuid,G0014,available,Y,false,true,true,POINT (6.55559164000058 53.1945477203423),6.55559164000058,53.1945477203423
291,2017-09-20T01:40:11Z,NL:Q:10006780,Corpus den Hoorn Zuid,G0014,available,Y,false,false,true,POINT (6.556005083035278 53.19378883059519),6.556005083035278,53.19378883059519
292,2017-09-20T01:40:11Z,NL:Q:10006830,Corpus den Hoorn Zuid,G0014,available,Y,false,false,false,POINT (6.554889833182239 53.19349415428587),6.554889833182239,53.193494154285865
293,2017-09-20T01:40:26Z,NL:Q:10006810,Sportlaan,G0014,available,Y,false,false,true,POINT (6.557959915853038 53.19359003587788),6.557959915853038,53.19359003587788
294,2017-09-20T01:42:22Z,NL:Q:10006820,Sportlaan,G0014,available,Y,false,false,true,POINT (6.55920458166236 53.19313754364364),6.55920458166236,53.19313754364364
295,2017-09-20T01:43:36Z,NL:Q:10006950,Hoornseplas,G0014,available,Y,false,false,true,POINT (6.546597723194593 53.1805622118688),6.546597723194593,53.180562211868796
296,2017-09-20T01:40:37Z,NL:Q:10006960,Hoornseplas,G0014,available,Y,false,false,false,POINT (6.54601135121874 53.18045105572562),6.54601135121874,53.18045105572562
297,2017-09-20T01:45:10Z,NL:Q:10007100,Van Swietenlaan,G0014,available,Y,false,true,true,POINT (6.548534245877651 53.19307958074509),6.548534245877651,53.19307958074509
298,2017-09-20T01:37:20Z,NL:Q:10007110,Van Swietenlaan,G0014,available,Y,false,true,true,POINT (6.548493474394477 53.19267558573113),6.548493474394477,53.19267558573113
299,2017-09-21T23:03:56Z,NL:Q:10007230,Paterswoldseweg,G0014,available,Y,false,false,false,POINT (6.554392708896033 53.21000705086315),6.5543927088960325,53.210007050863155
300,2017-09-21T23:03:56Z,NL:Q:10007240,Paterswoldseweg,G0014,available,Y,false,false,true,POINT (6.554184894374589 53.21007197726937),6.554184894374589,53.210071977269365
301,2017-09-20T01:44:19Z,NL:Q:10007510,Boumaboulevard,G0014,available,Y,false,false,false,POINT (6.588891928278871 53.20661105629206),6.588891928278871,53.20661105629206
302,2017-09-21T23:03:57Z,NL:Q:10007520,Boumaboulevard,G0014,available,Y,false,false,true,POINT (6.591154551830466 53.2077745829007),6.591154551830466,53.207774582900704
303,2017-09-21T23:04:05Z,NL:Q:10009420,Sontplein,G0014,available,Y,false,false,false,POINT (6.582471612309097 53.21585034725991),6.582471612309097,53.21585034725991
304,2017-09-20T01:39:18Z,NL:Q:10008050,Sontplein,G0014,available,Y,false,false,false,POINT (6.581521664469195 53.21614737228266),6.581521664469195,53.216147372282656
305,2017-09-20T01:43:37Z,NL:Q:10008060,Sontplein,G0014,available,Y,false,true,true,POINT (6.581935848339848 53.21542433509006),6.581935848339848,53.21542433509006
306,2017-09-20T01:42:00Z,NL:Q:10008110,Schoolholm,G0014,available,Y,false,false,true,POINT (6.564501877078673 53.21459019158559),6.564501877078673,53.214590191585586
307,2017-09-21T23:03:58Z,NL:Q:10008120,Schoolholm,G0014,available,Y,false,true,true,POINT (6.564918985999286 53.21451420682376),6.564918985999286,53.21451420682376
308,2017-09-20T01:38:29Z,NL:Q:10008290,Schuitendiep,G0014,available,Y,false,false,false,POINT (6.575272397511588 53.21700920508476),6.575272397511588,53.21700920508476
309,2017-09-20T01:38:29Z,NL:Q:10008300,Schuitendiep,G0014,available,Y,false,false,false,POINT (6.574722796779697 53.21716741475916),6.574722796779697,53.21716741475916
310,2017-09-20T01:44:41Z,NL:Q:10008430,Gotenburgweg,G0014,available,N,false,false,false,POINT (6.612087109906667 53.20536997905527),6.612087109906667,53.20536997905527
311,2017-09-20T01:42:01Z,NL:Q:10008440,Gotenburgweg,G0014,available,N,false,false,false,POINT (6.612265651127379 53.20533220992132),6.6122656511273785,53.20533220992132
312,2017-09-21T23:04:01Z,NL:Q:10008570,Osloweg,G0014,available,Y,false,false,true,POINT (6.595648426487402 53.21110830853746),6.5956484264874025,53.21110830853746
313,2017-09-20T01:39:33Z,NL:Q:10008580,Osloweg,G0014,available,Y,false,false,false,POINT (6.595524937704214 53.21097475549966),6.595524937704214,53.210974755499656
314,2017-09-20T01:38:30Z,NL:Q:10009270,Skagerrak,G0014,available,Y,false,false,false,POINT (6.605497407938992 53.21479200092017),6.605497407938992,53.21479200092017
315,2017-09-21T23:04:06Z,NL:Q:10009560,Wismarweg,G0014,available,N,false,false,false,POINT (6.603598257132484 53.21912476587028),6.603598257132484,53.21912476587028
316,2017-09-21T23:04:06Z,NL:Q:10009580,Wismarweg,G0014,available,N,false,false,false,POINT (6.603490699943531 53.21902700530629),6.603490699943531,53.21902700530629
317,2017-09-20T01:43:37Z,NL:Q:10009650,Wasaweg,G0014,available,Y,false,false,false,POINT (6.608070377647509 53.21260010888562),6.608070377647509,53.21260010888562
318,2017-09-20T01:40:28Z,NL:Q:10103600,De Boeg,G0014,available,Y,false,true,true,POINT (6.616305785760341 53.23793867498771),6.616305785760341,53.23793867498771
319,2015-08-13T17:54:03Z,NL:Q:10103650,De Boeg,G0014,available,N,,,,POINT (6.616523245718382 53.23768482854493),6.616523245718382,53.23768482854493
320,2017-09-20T01:45:14Z,NL:Q:10103610,Winkelc Lewenborg,G0014,available,Y,false,false,false,POINT (6.625160344912282 53.23800943144365),6.625160344912282,53.23800943144365
321,2017-09-20T01:37:02Z,NL:Q:10103620,Winkelc Lewenborg,G0014,available,Y,false,true,true,POINT (6.625360678120865 53.23820506629094),6.625360678120865,53.238205066290945
322,2017-09-21T23:04:09Z,NL:Q:10105070,Dukdalf,G0014,available,Y,false,true,true,POINT (6.620782298176529 53.2341903463701),6.620782298176529,53.2341903463701
323,2017-09-20T01:36:19Z,NL:Q:10105080,Dukdalf,G0014,available,Y,false,true,false,POINT (6.621896990341789 53.2344125313124),6.6218969903417895,53.2344125313124
324,2017-09-20T01:38:12Z,NL:Q:10155170,P+R Kardinge,G0014,available,Y,false,true,true,POINT (6.59452742029301 53.23797099945917),6.59452742029301,53.237970999459165
325,2017-09-20T01:37:37Z,NL:Q:10155180,P+R Kardinge,G0014,available,Y,false,true,true,POINT (6.59383214357485 53.23828352771683),6.59383214357485,53.23828352771683
326,2017-09-20T01:38:12Z,NL:Q:10105170,P+R Kardinge,G0014,available,Y,false,true,true,POINT (6.594424857248224 53.23805290843466),6.594424857248224,53.23805290843466
327,2017-09-20T01:39:06Z,NL:Q:10105180,P+R Kardinge,G0014,available,Y,false,true,true,POINT (6.594479823658452 53.23841181051261),6.594479823658452,53.23841181051261
328,2017-09-20T01:41:20Z,NL:Q:10108710,Ruischerwaard,G0014,available,N,false,true,true,POINT (6.619022173465077 53.23076662265748),6.619022173465077,53.230766622657484
329,2017-09-20T01:41:20Z,NL:Q:10108720,Ruischerwaard,G0014,available,N,false,false,true,POINT (6.620251417821244 53.23080791792697),6.620251417821244,53.23080791792697
330,2017-09-20T01:37:23Z,NL:Q:10109110,Middelberterweg 32,G0014,available,N,false,false,false,POINT (6.636059217958063 53.22278130107821),6.636059217958063,53.22278130107821
331,2017-09-20T01:40:47Z,NL:Q:10109120,Middelberterweg 32,G0014,available,N,false,false,false,POINT (6.636416050439811 53.22217549246387),6.636416050439811,53.22217549246387
332,2017-09-20T01:45:23Z,NL:Q:10112610,Prof. Uilkensweg,G0014,available,Y,false,false,false,POINT (6.518910059140317 53.24008268632922),6.518910059140317,53.24008268632922
333,2017-09-20T01:37:51Z,NL:Q:10112620,Prof. Uilkensweg,G0014,available,Y,false,false,true,POINT (6.51919586592569 53.24070004315463),6.51919586592569,53.240700043154625
334,2017-09-20T01:39:50Z,NL:Q:10116010,Augustinusstraat,G0014,available,N,false,false,false,POINT (6.499745294562173 53.23460950287485),6.499745294562173,53.234609502874854
335,2017-09-20T01:36:15Z,NL:Q:10116020,Augustinusstraat,G0014,available,N,false,false,false,POINT (6.499771373078387 53.23504060106412),6.499771373078387,53.23504060106412
336,2017-09-20T01:41:48Z,NL:Q:10116210,Leegeweg,G0014,available,N,false,false,false,POINT (6.500083561883232 53.22739039982501),6.5000835618832316,53.22739039982501
337,2017-09-20T01:41:48Z,NL:Q:10116310,Arminiusstraat,G0014,available,N,false,false,false,POINT (6.503786826759824 53.22640345512058),6.503786826759824,53.22640345512058
338,2017-09-21T23:04:14Z,NL:Q:10116320,Arminiusstraat,G0014,available,N,false,false,false,POINT (6.503518972778381 53.22646885101522),6.503518972778381,53.22646885101522
339,2017-09-20T01:37:19Z,NL:Q:10116610,Het Roege Bos,G0014,available,Y,false,false,true,POINT (6.5184148699299 53.22288760641484),6.5184148699299,53.22288760641484
340,2017-09-20T01:36:16Z,NL:Q:10116620,Het Roege Bos,G0014,available,Y,false,false,false,POINT (6.517134220570176 53.22258515140393),6.517134220570176,53.22258515140393
341,2017-09-20T01:44:34Z,NL:Q:10124550,Jan Ensinglaan,G0014,available,Y,false,false,false,POINT (6.506876197141019 53.2069282913634),6.506876197141019,53.206928291363404
342,2017-09-20T01:45:06Z,NL:Q:10124560,Jan Ensinglaan,G0014,available,Y,false,false,false,POINT (6.507568810113475 53.20650845328323),6.507568810113475,53.20650845328323
343,2017-09-20T01:45:51Z,NL:Q:10125010,J. v Zwedenlaan,G0014,available,N,false,false,false,POINT (6.513337622308679 53.20157484662094),6.513337622308679,53.20157484662094
344,2017-09-20T01:38:27Z,NL:Q:10125020,J. v Zwedenlaan,G0014,available,N,false,false,false,POINT (6.512992317954272 53.20153315600975),6.512992317954272,53.20153315600975
345,2017-09-20T01:40:10Z,NL:Q:10125710,Brug Vierverlaten,G0014,available,N,false,false,true,POINT (6.487142608899739 53.21199041107447),6.487142608899739,53.211990411074474
346,2017-09-20T01:41:17Z,NL:Q:10125720,Brug Vierverlaten,G0014,available,N,false,false,false,POINT (6.48663467515947 53.21203101192658),6.48663467515947,53.21203101192658
347,2017-09-20T01:37:51Z,NL:Q:10126110,Suikerbrug,G0014,available,N,false,false,false,POINT (6.496973405761011 53.21590777217723),6.496973405761011,53.21590777217723
348,2017-09-20T01:36:46Z,NL:Q:10126120,Suikerbrug,G0014,available,N,false,false,false,POINT (6.495089355266059 53.21482885504948),6.495089355266059,53.21482885504948
349,2017-09-20T01:37:01Z,NL:Q:10155630,Winkelcentrum Oost,G0014,available,Y,false,false,false,POINT (6.602771356883295 53.24881521927902),6.602771356883295,53.24881521927902
350,2017-09-21T23:04:21Z,NL:Q:10155640,Winkelcentrum Oost,G0014,available,Y,false,true,true,POINT (6.602695140591027 53.24930125407251),6.6026951405910275,53.249301254072506
351,2017-09-21T23:04:21Z,NL:Q:10155650,Jensemaheerd,G0014,available,N,false,true,true,POINT (6.600972879225528 53.25252680463261),6.600972879225528,53.25252680463261
352,2017-09-20T01:41:30Z,NL:Q:10155660,Jensemaheerd,G0014,available,Y,false,true,false,POINT (6.601057958965584 53.25235520397266),6.601057958965584,53.25235520397266
353,2017-09-20T01:41:06Z,NL:Q:10155670,Scheltemaheerd,G0014,available,Y,false,true,true,POINT (6.595633682323947 53.25288620026709),6.595633682323947,53.25288620026709
354,2017-09-20T01:37:52Z,NL:Q:10155680,Scheltemaheerd,G0014,available,Y,false,false,false,POINT (6.596872223995085 53.25270298708298),6.596872223995085,53.25270298708298
355,2017-09-21T23:04:21Z,NL:Q:10155710,Mudaheerd,G0014,available,Y,false,true,true,POINT (6.587096683230151 53.24979066678075),6.587096683230151,53.24979066678075
356,2017-09-20T01:36:18Z,NL:Q:10155720,Mudaheerd,G0014,available,Y,false,true,false,POINT (6.587269688289126 53.25062466591668),6.587269688289126,53.25062466591668
357,2017-09-20T01:42:37Z,NL:Q:10001210,St. Eustatiusstraat,G0014,available,Y,false,true,true,POINT (6.575588448496591 53.23340622619433),6.575588448496591,53.233406226194326
358,2017-09-20T01:39:33Z,NL:Q:10001340,St. Eustatiusstraat,G0014,available,Y,false,false,false,POINT (6.576183386169341 53.23434390156753),6.576183386169341,53.23434390156753
359,2017-09-20T01:42:22Z,NL:Q:10001230,v. Oldenbarneveltlaan,G0014,available,Y,false,false,true,POINT (6.560151512814206 53.23247073786751),6.5601515128142065,53.23247073786751
360,2017-09-20T01:40:26Z,NL:Q:10001240,v. Oldenbarneveltlaan,G0014,available,Y,false,false,false,POINT (6.558848027915182 53.23300467759485),6.558848027915182,53.23300467759485
361,2017-09-20T01:37:36Z,NL:Q:10001290,Curacaostraat,G0014,available,Y,false,true,true,POINT (6.567422157553207 53.23656013770795),6.5674221575532075,53.23656013770795
362,2017-09-20T01:38:28Z,NL:Q:10001300,Curacaostraat,G0014,available,N,false,false,false,POINT (6.567012454756492 53.23636646622154),6.567012454756492,53.23636646622154
363,2017-09-20T01:44:35Z,NL:Q:10001310,Arubastraat,G0014,available,Y,false,true,true,POINT (6.570073555352977 53.23602181533553),6.570073555352977,53.23602181533553
364,2017-09-20T01:39:32Z,NL:Q:10001320,Arubastraat,G0014,available,Y,false,false,false,POINT (6.57010743914753 53.23616526289865),6.57010743914753,53.23616526289865
365,2017-09-20T01:43:31Z,NL:Q:10001470,Bordewijklaan,G0014,available,Y,false,true,true,POINT (6.574992369941212 53.19101419085315),6.574992369941212,53.19101419085315
366,2017-09-20T01:37:52Z,NL:Q:10001480,Bordewijklaan,G0014,available,Y,false,true,false,POINT (6.575159133422201 53.19109341750719),6.575159133422201,53.19109341750719
