,DDINDIENIN,OMSCHRIJVI,TYPE,geometry,x,y
665,2011-04-12,"Koninginnedag 2011, Pand 48, Schuitendiep 48",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.573215718478131 53.21873683833178),6.5732157184781315,53.21873683833178
666,2011-08-10,"Gronings Ontzet 27 augustus 2011, Poeleplein, RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570616679868944 53.21856659831708),6.570616679868944,53.21856659831708
667,2006-09-04,"Old School Freestyle, 10 september 2006, Café Peter Pan",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.575248559571516 53.21656069762634),6.575248559571516,53.21656069762634
668,2011-03-21,"Koninginnenacht en -dag 2011, Poeleplein e.o., RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570262446717808 53.21850773399073),6.570262446717808,53.218507733990734
669,2015-01-29,"Koningsnacht en -dag 2015, Goudkantoor en Newscafe, Waagplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
670,2017-02-16,"Clubwedstrijd 17 juni 2017, Aduarderdiepsterweg 22 Hoogkerk, TW Total Support",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.481126749885942 53.22687227521416),6.4811267498859415,53.226872275214156
671,2013-01-18,"Koninginnenacht en -dag 2013, RESP Showproductions, divers Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
672,2016-01-21,"Koningsnacht en -dag 2016, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571090527597035 53.21810799404802),6.571090527597035,53.21810799404802
673,2015-04-01,"Fanloop 8 april 2015, FC Groningen-Excelsios, Gedempte Zuiderdiep 140",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562556074905109 53.21451284294701),6.562556074905109,53.21451284294701
674,2015-04-01,"Fanloop 8 april 2015, FC Groningen-Excelsios, Gedempte Zuiderdiep 140",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562556074905109 53.21451284294701),6.562556074905109,53.21451284294701
675,2015-05-01,"Huldiging FC en 050 pub, Ged. Zuiderdiep 140, 6 mei 2015",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562556074905109 53.21451284294701),6.562556074905109,53.21451284294701
676,2015-05-01,"Huldiging FC en 050 pub, Ged. Zuiderdiep 140, 6 mei 2015",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562556074905109 53.21451284294701),6.562556074905109,53.21451284294701
677,2003-08-05,"BBQ Jaltadaheerd, B. Smit, 9 augustus 2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.587639669609199 53.2512973676731),6.587639669609199,53.2512973676731
678,1996-01-01,"Mandaat D&H-vergunning, Bedumerweg 15",Drank- en Horecavergunning,POINT (6.560544355862373 53.22925340227307),6.560544355862373,53.22925340227307
679,2014-08-04,"Gronings Ontzet Poeleplein 28aug 2014, RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
680,2015-01-12,"Koningsnacht en -dag 2015, Huis de Beurs, Akerkhof ZZ 4",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563820022587421 53.21653148315966),6.5638200225874215,53.21653148315966
681,2003-12-03,"martini plazaa, megadance 2004",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.555379958441701 53.20264986170115),6.555379958441701,53.202649861701154
682,2013-11-17,"Koningsnacht en -dag 2013, RESP Showproductions, Poelestraat en Plein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
683,2016-01-21,"Koningsnacht en -dag 2016, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
684,2017-02-16,"Eurol VEKA NK Autocross, Aduarderdiepsterweg 22, TW Total Support, 
15 en 16 september 2017",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.481126749885942 53.22687227521416),6.4811267498859415,53.226872275214156
685,2012-01-24,"Koninginnenacht en -dag 2012, Waagplein, Goudkantoor en Newscafé",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
686,2010-01-07,"Kardingerplein 1, NK Sprint, Sporthal Kardinge, 9 en 10 januari 2010",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.597139210651591 53.23779027871723),6.597139210651591,53.237790278717235
687,2017-01-19,"Koningsnacht en -dag 2017, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571090527597035 53.21810799404802),6.571090527597035,53.21810799404802
688,2007-12-05,"Kikkuh'2008, Martiniplaza, 31 december 2007
",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.555379958441701 53.20264986170115),6.555379958441701,53.202649861701154
689,2013-08-07,"Groningens Ontzet 28 augustus  2013, RESP Showproductions, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
690,2014-03-24,"AGSR Gyas, Hoornsediep 199WZ, 3 mei, 7 en 9 juli 2014",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.563215285998025 53.20208393143943),6.563215285998025,53.20208393143943
691,2011-06-14,"Swingin Groningen, RESP, Poelestraat 24 en 25 juni 2011",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
692,2012-06-29,"Swingin Groningen, RESP Poeleplein, 13 en 14 juli 2012",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
693,2011-03-21,"Koninginnenacht en -dag 2011, Poeleplein e.o., RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570262446717808 53.21850773399073),6.570262446717808,53.218507733990734
694,2005-01-13,"Eurosonic 13 en 14 januari 2005 , Muziekschool, Beijk Catering",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570454634121944 53.21933977099323),6.570454634121944,53.21933977099323
695,1992-01-01,"Mandaat D&H Heymanslaan 40, 'Mitra'",Drank- en Horecavergunning,POINT (6.571842273834489 53.23039564539713),6.571842273834489,53.23039564539713
696,2014-12-17,"Traiterie de Olijfboom, diverse data dec. 2014 en jan 2015, Steentilstraat 28 en 28-1",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.57222870863262 53.21649577969126),6.57222870863262,53.21649577969126
697,2010-06-03,"Verkiezings uitslag avond, RESP Showproductions, Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
698,2017-01-19,"Koningsnacht en -dag 2017, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
699,2003-06-25,"Ged. Zuiderdiep, Chaplin's Pub, Diep Triest, 28-8-2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56596490225654 53.21471738427167),6.56596490225654,53.21471738427167
700,2005-12-19,kerstmarkt winkelcentrum Paddepoel bakklerij Haafs,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.543473848089513 53.23018786103356),6.543473848089513,53.23018786103356
701,2004-08-16,Keiweek en Gronings Ontzet 2004,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
702,2013-11-14,"Koningsnacht en -dag 2014, Goudkantoor en Newscafe, Waagplein 1 en 5",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
703,2004-04-14,"Koninginnedag 2005, Chaplins Pub, Gedempte Zuiderdiep 73",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56596490225654 53.21471738427167),6.56596490225654,53.21471738427167
704,2015-01-05,"Koningsdag 2015, Chaplins Pub, Gedempte zuiderdiep 73",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56596490225654 53.21471738427167),6.56596490225654,53.21471738427167
705,2013-01-15,"Koninginnenacht- en dag 2013, Goudkantoor en Newscafé, Waagplein te Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
706,2013-01-15,"Swingin Groningen 13, 14 en 15 juni 2013, Goudkantoor en Newscafe, Waagplein te Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
707,2003-05-16,"Waagplein 1, Goudkantoor openingsfeest",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
708,2005-08-09,"Gronings Ontzet, Waagplein Goudkantoor en Newscafe",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
709,2008-03-26,"Goudkantoor + Newscafé, Waagplein 1 en 5, Koninginnenacht en -dag en Hemelvaart, 29+30-04 + 1-05-2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
710,2012-01-24,"Swingin Groningen, 12,13 en 14 juli 2012, Waagplein, Goudkantoor en Newscafe",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
711,2005-04-20,"Koninginnedag 2005, Tacos, Astraat 14",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.558453697985452 53.21649868055088),6.558453697985452,53.21649868055088
712,2017-06-27,"Eindfeest Sint Fransiscusschool, 20 juli 2017, Star Numanstraat 52",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.579322344109271 53.2326332397789),6.579322344109271,53.2326332397789
713,2008-06-05,"Stedelijke Muziekschool, St. Jansstraat 7, feestweek 150-jarig jubileum 16 t/m 21 juni 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570454634121944 53.21933977099323),6.570454634121944,53.21933977099323
714,2006-06-29,"Landenweek en Swingin' Groningen voor het Goudkantoor en News Café, 15 juli en 1& 2 september 2006",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
715,2016-01-19,Koningsnacht en -dag 2016,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56628007001764 53.21848875528528),6.56628007001764,53.21848875528528
716,2014-01-08,"Koningsnacht en dag 2014, Kasteel 2, Gedempte Zuiderdiep 140",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562556074905109 53.21451284294701),6.562556074905109,53.21451284294701
717,2017-08-24,"Zienemaan & Sterren, 1 t/m 3 september 2017, Suikerunieterrein, Open lucht bioscoop",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.537501641651191 53.21037125912727),6.537501641651191,53.21037125912727
718,2016-07-06,"Zienemaan & Sterren, Energieweg 10, Openluchtbioscoop op 2, 3 en 4 september 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.537501641651191 53.21037125912727),6.537501641651191,53.21037125912727
719,2011-03-21,"Koninginnenacht en -dag 2011, Poeleplein e.o., RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570262446717808 53.21850773399073),6.570262446717808,53.218507733990734
720,2015-08-03,"RESP, Groningens Ontzet 28-8-2015, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571090527597035 53.21810799404802),6.571090527597035,53.21810799404802
721,2013-03-19,"Houseparty ""Indicator"", 13 april 2013, Kardinge",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.597139210651591 53.23779027871723),6.597139210651591,53.237790278717235
722,2014-04-01,"Houseparty ""Indicator"", Kardingerplein 1, Keukenkamp BV",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.597139210651591 53.23779027871723),6.597139210651591,53.237790278717235
723,2015-01-12,"Koningsnacht en -dag 2015, RESP Showprodctions, diverse lokaties Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571090527597035 53.21810799404802),6.571090527597035,53.21810799404802
724,2010-04-10,"Koninginnenacht en -dag 2010, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
725,2003-04-15,"Koninginnedag 2003, Cafe Mulder, Grote Kromme Elleboog 22",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562036784706878 53.21811901914173),6.562036784706878,53.21811901914173
726,2014-03-25,"De Unie, Van Heemskerckstraat 101, 20 april 2014",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.537501641651191 53.21037125912727),6.537501641651191,53.21037125912727
727,2013-11-17,"Koningsnacht en -dag 2013, RESP Showproductions, Poelestraat en Plein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.572247801908378 53.21833025319229),6.572247801908378,53.21833025319229
728,2016-01-21,"Koningsnacht en -dag 2016, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.572247801908378 53.21833025319229),6.572247801908378,53.21833025319229
729,2015-01-12,"Koningsnacht en -dag 2015, RESP Showprodctions, diverse lokaties Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570671903042948 53.21819146198296),6.570671903042948,53.21819146198296
730,2004-05-19,"Schuitendiep 15, CCLA Fiesta Latina",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571811249198515 53.2192258150794),6.571811249198515,53.219225815079405
731,2017-05-17,"Energieweg 10, Lustrum RKSV Albertus Magnus, 15 t/m 26 juli 2017",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.537501641651191 53.21037125912727),6.537501641651191,53.21037125912727
732,2002-04-23,"Gr. Kr. Elleboog 6, Koninginnenacht",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562788688245133 53.21793349868106),6.562788688245133,53.217933498681056
733,2001-01-01,"Mandaat D&H Muurstraat 7, 'Cafetaria Stoepje'",Drank- en Horecavergunning,POINT (6.562244139755387 53.2207119133816),6.562244139755387,53.2207119133816
734,2014-01-08,"Koningsnacht en dag 2014, Kasteel 2, Gedempte Zuiderdiep 140",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562556074905109 53.21451284294701),6.562556074905109,53.21451284294701
735,2015-01-12,"Koningsnacht en -dag 2015, RESP Showprodctions, diverse lokaties Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.572247801908378 53.21833025319229),6.572247801908378,53.21833025319229
736,2003-01-03,"Poelestraat 49, Cappadocie, ivm overname",Drank- en Horecavergunning,POINT (6.572117647692541 53.21831928471471),6.572117647692541,53.21831928471471
737,2004-08-25,"Gelkingestraat 11a, K.C. Hiddema",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
738,2004-09-23,ter gelegenheid van fiesta latina schuitendiep 15,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571811249198515 53.2192258150794),6.571811249198515,53.219225815079405
739,2016-05-25,"Groot Nederlands Studenten Kampioenschap, Zeefgebouw, Energieweg 10, 18 juni 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.537501641651191 53.21037125912727),6.537501641651191,53.21037125912727
740,2004-06-22,"CCLA, Schuitendiep 15,Fiesta Latina",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571811249198515 53.2192258150794),6.571811249198515,53.219225815079405
741,2004-10-28,"Schuitendiep 15, CCLA, ontheffing ivm fiesta latina",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571811249198515 53.2192258150794),6.571811249198515,53.219225815079405
742,2013-08-23,"Oktoberfest Reitdiephaven, J. Drenth, 12 oktober 2013",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.522126130598347 53.23615320103678),6.522126130598347,53.23615320103678
743,2017-01-19,"Koningsnacht en -dag 2017, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.572247801908378 53.21833025319229),6.572247801908378,53.21833025319229
744,2009-03-24,"Bevrijdingsdag 5 mei 2009, Kale Jonker, Ged. Zuiderdiep 148",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562142421894395 53.21459814315778),6.562142421894395,53.21459814315778
745,2007-04-27,"Koninginnedag 2007, Café Ritmo, Gelkingestraat 10",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568315979426627 53.21785962340596),6.568315979426627,53.217859623405964
746,2013-01-18,"Koninginnenacht en -dag 2013, RESP Showproductions, divers Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570127856922427 53.21841909902666),6.570127856922427,53.21841909902666
747,2011-03-21,"Koninginnenacht en -dag 2011, Poeleplein e.o., RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569624154625731 53.21837349285595),6.569624154625731,53.21837349285595
748,2011-03-14,"Koninginnenacht en -dag 2011, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
749,2011-03-14,"Koninginnenacht en -dag 2011, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
750,2015-01-19,"Koningsnacht en -dag 2015, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
751,2015-01-19,"Koningsnacht en -dag 2015, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
752,2016-01-20,"Koningsnacht en -dag 2016, Het Kasteel en Hotshots",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
753,2016-01-20,"Koningsnacht en -dag 2016, Het Kasteel en Hotshots",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
754,2007-08-09,"Boumaboulevard 41/113, Ontheffing Keukenkamp BV, ivm Open dag FC Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.591536264644466 53.20615331344431),6.591536264644466,53.20615331344431
755,2007-06-04,"Schoolfeest Sint Michaelschool, Butjesstraat 8, 4 juli 2007",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
756,2008-05-15,"Schoolfeest Sint Michaelsschool, Butjesstraat 8, 25 juni 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
757,2010-06-02,"Schoolfeest Sint Michaelschool, Butjesstraat te Groningen, 7 juli 2010",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
758,2013-11-17,"Koningsnacht en -dag 2013, RESP Showproductions, Poelestraat en Plein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570127856922427 53.21841909902666),6.570127856922427,53.21841909902666
759,2016-01-21,"Koningsnacht en -dag 2016, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570127856922427 53.21841909902666),6.570127856922427,53.21841909902666
760,2005-06-08,"ALO party Van Swietenlaan 1, Beijk Catering Service, 11 juni 2005",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.549291678514744 53.19447056464924),6.549291678514744,53.19447056464924
761,2010-03-05,"Koninginnenacht en -dag 2010, Peperstraat 25, Het Kasteel, L. Etzi",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
762,2010-03-05,"Koninginnenacht en -dag 2010, Peperstraat 25, Het Kasteel, L. Etzi",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
763,2003-10-09,"Diamantlaan 47 2, Bamboe Garden, nieuw pand",Drank- en Horecavergunning,POINT (6.528381211981342 53.22496799275988),6.528381211981342,53.22496799275988
764,2017-01-19,"Koningsnacht en -dag 2017, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570127856922427 53.21841909902666),6.570127856922427,53.21841909902666
765,2013-01-18,"Koninginnenacht en -dag 2013, RESP Showproductions, divers Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
766,2014-08-04,"Gronings Ontzet Poeleplein 28aug 2014, RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
767,2005-04-20,"Koninginnedag 2005, Mr Mofongo, Oude Boteringestraat 26",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564041088367317 53.21939217184847),6.564041088367317,53.21939217184847
768,2016-01-21,"Koningsnacht en -dag 2016, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569624154625731 53.21837349285595),6.569624154625731,53.21837349285595
769,2004-10-25,"Beijk Catering Service BV, 28 okt 2004 Feest Huis van de Sport, Van Swietenlaan 1",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.549291678514744 53.19447056464924),6.549291678514744,53.19447056464924
770,2010-06-03,"Verkiezings uitslag avond, RESP Showproductions, Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
771,2017-01-19,"Koningsnacht en -dag 2017, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
772,2004-04-19,"Koninginnedag 2004, Het Huis, Oude Boteringestraat 26",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564041088367317 53.21939217184847),6.564041088367317,53.21939217184847
773,2003-01-22,"Nieuwe Ebbingestraat  7, Rode Loper",Drank- en Horecavergunning,POINT (6.564873038352495 53.22265660128918),6.564873038352495,53.22265660128918
774,2009-07-06,DHO Antiekmarkt (zwoele zomermarkt) Zuiderdiep (thv 148) 12-07-09,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562142421894395 53.21459814315778),6.562142421894395,53.21459814315778
775,2009-03-24,"Koninginnedag 2009, Kale Jonker, Gedempte Zuiderdiep 148",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562142421894395 53.21459814315778),6.562142421894395,53.21459814315778
776,2009-06-03,"Schoolfeest Sint Michaelsschook, Butjesstraat 8, 1 juli 2009",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
777,2013-11-17,"Koningsnacht en -dag 2013, RESP Showproductions, Poelestraat en Plein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
778,2016-01-21,"Koningsnacht en -dag 2016, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
779,2011-06-07,"Eindfeest St. Michaelschool, Butjesstraat 8, 20 juli 2011",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
780,2011-03-21,"Koninginnenacht en -dag 2011, Poeleplein e.o., RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
781,2011-06-14,"Swingin Groningen, RESP, Poelestraat 24 en 25 juni 2011",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
782,2012-06-29,"Swingin Groningen, RESP Poeleplein, 13 en 14 juli 2012",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
783,2013-05-25,"Swingin Groningen, 14 en 15 juni 2013, RESP Showproductions, Poeleplein e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
784,2013-08-07,"Groningens Ontzet 28 augustus  2013, RESP Showproductions, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
785,2012-01-31,"Koninginnenacht en -dag 2012, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
786,2012-01-31,"Koninginnenacht en -dag 2012, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
787,2014-01-08,"Koningsnacht en dag 2014, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
788,2014-01-08,"Koningsnacht en dag 2014, Het Kasteel, Peperstraat 25",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570898420500096 53.21747169776286),6.570898420500096,53.21747169776286
789,2003-06-12,"Gorechtkade 3, Gorechtbar, i.v.m. overname",Drank- en Horecavergunning,POINT (6.581727373246568 53.22302587687724),6.581727373246568,53.22302587687724
790,2015-01-12,"Koningsnacht en -dag 2015, RESP Showprodctions, diverse lokaties Poelestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570127856922427 53.21841909902666),6.570127856922427,53.21841909902666
791,2011-03-21,"Koninginnenacht en -dag 2011, Poeleplein e.o., RESP Showproductions",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570127856922427 53.21841909902666),6.570127856922427,53.21841909902666
792,2005-03-30,ALO van Swietenlaan 1,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.549291678514744 53.19447056464924),6.549291678514744,53.19447056464924
793,2017-06-13,"Butjesstraat 8, Basisschool St Michaël, eindfeest schooljaar",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564960704526836 53.22037320676947),6.564960704526836,53.22037320676947
794,2010-04-10,"Koninginnenacht en -dag 2010, RESP, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
795,2015-08-03,"RESP, Groningens Ontzet 28-8-2015, Poeleplein",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.571199488865028 53.21821716044902),6.5711994888650285,53.218217160449015
796,1987-01-01,"Mandaat D&H vergunning Paterswoldseweg 43, 'Kantine Th. Niemeijer'",Drank- en Horecavergunning,POINT (6.554667186971634 53.21116662953281),6.554667186971634,53.21116662953281
797,2004-12-16,Megadance Martiniplaza 2004,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.556554366057598 53.20409452849815),6.556554366057598,53.204094528498146
798,2003-01-21,"Gorechtkade 146-148, Speeltuinvereniging F.E.O. Oosterpark",Drank- en Horecavergunning,POINT (6.575547103136676 53.22690802839602),6.575547103136676,53.22690802839602
