cel,count,bushaltes,cameratoezicht_vlak,coffeeshops,horeca,onth_verg_drank_en_horeca,openbareverlichting,slaapopvang_en_methadon,verblijfsobjecten
232,1,0.3116299922,0.0000000000,0.0000000010,0.0010843398,0.0028032140,0.2386993876,0.0000000000,0.0896931152
233,1,0.2438636321,0.0000000000,0.0000000000,0.0001197142,0.0027127679,0.1458713652,0.0000000000,0.0199072888
234,0,0.1886075952,0.0000000000,0.0000000000,0.0000063318,0.0020675142,0.0979950271,0.0000000000,0.0084941355
235,0,0.1452299399,0.0000000000,0.0000000000,0.0000001581,0.0011838117,0.0771816824,0.0000000000,0.0039933074
236,0,0.1106240697,0.0000000000,0.0000000000,0.0000000019,0.0006999915,0.0625587612,0.0000000000,0.0018222383
237,1,0.0819412930,0.0000000000,0.0000000000,0.0000000000,0.0005145204,0.0455590943,0.0000000000,0.0009918254
238,0,0.0580227706,0.0000000000,0.0000000000,0.0000000012,0.0003115018,0.0259442506,0.0000000000,0.0005316210
239,0,0.0390673654,0.0000000000,0.0000000000,0.0000000267,0.0001065510,0.0104242407,0.0000000000,0.0001561250
240,0,0.1427756658,0.0000000000,0.0000000000,0.0001085749,0.0002154322,0.1207034251,0.0000000001,0.0147431471
241,0,0.1844945640,0.0000000000,0.0000000000,0.0006771119,0.0005625183,0.1828220205,0.0000000018,0.0414674163
242,0,0.2170109457,0.0000000000,0.0000000000,0.0023922623,0.0009069073,0.2393248135,0.0000000140,0.0751481676
243,1,0.2318942466,0.0000000000,0.0000000000,0.0044322612,0.0016754137,0.2721673551,0.0000000587,0.0741659039
244,0,0.2267137136,0.0000000000,0.0000000000,0.0040592338,0.0033107619,0.2789776522,0.0000001292,0.0475546178
245,0,0.2067638376,0.0000000000,0.0000000000,0.0018432671,0.0038185026,0.2797323583,0.0000001494,0.0629628001
246,0,0.1829410079,0.0000000000,0.0000000000,0.0009678495,0.0021847138,0.2775276699,0.0000000907,0.1185764410
247,5,0.1676258934,0.0000000000,0.0000000000,0.0024547277,0.0009568699,0.2494744992,0.0000000289,0.1071907825
248,2,0.1712360064,0.0000000000,0.0000000000,0.0050553201,0.0026790994,0.2054817455,0.0000000049,0.0377768662
249,0,0.2002609771,0.0000000000,0.0000000000,0.0065558139,0.0094347873,0.1924564484,0.0000000004,0.0055434677
250,0,0.2558354455,0.0000000000,0.0000000000,0.0062269659,0.0192231965,0.2414112571,0.0000000000,0.0102415116
251,1,0.3325413216,0.0000000000,0.0000000000,0.0055218153,0.0259808969,0.3564730162,0.0000000000,0.0883558975
252,16,0.4188650467,0.0000000000,0.0000000000,0.0085537675,0.0265265948,0.5068962584,0.0000000000,0.3254765848
253,40,0.5005796299,0.0000000000,0.0000000001,0.0136837780,0.0210552158,0.6137078871,0.0000000000,0.4800334476
254,4,0.5657960172,0.0000000000,0.0000000012,0.0141235321,0.0153070460,0.6265472646,0.0000000000,0.3540209976
255,16,0.6083724607,0.0000000000,0.0000000075,0.0124621963,0.0124416585,0.5909340047,0.0000000000,0.3590385185
256,8,0.6274467179,0.0000000000,0.0000000598,0.0183150986,0.0106828685,0.5693879923,0.0000000000,0.4875067312
257,56,0.6242528563,0.0000000000,0.0000002128,0.0343784599,0.0085845481,0.5660292444,0.0000000000,0.5810233945
258,89,0.5996477731,0.0000000000,0.0000007059,0.0402537110,0.0067880124,0.5477274575,0.0000000000,0.6324670551
259,28,0.5545995831,0.0000000000,0.0000029626,0.0265071996,0.0055192903,0.4922636430,0.0000000000,0.5304683645
260,7,0.4925661863,0.0000000000,0.0000031549,0.0118907132,0.0039914899,0.4119851485,0.0000000000,0.3289796312
261,0,0.4206828742,0.0000000000,0.0000007055,0.0041604439,0.0028162629,0.3282449837,0.0000000000,0.1467533900
262,1,0.3479639932,0.0000000000,0.0000000329,0.0009491728,0.0038586179,0.2507997893,0.0000000000,0.0480942358
263,1,0.2817691521,0.0000000000,0.0000000003,0.0001159216,0.0064433178,0.1899319174,0.0000000000,0.0189415503
264,0,0.2253705187,0.0000000000,0.0000000000,0.0000070504,0.0067527034,0.1516053882,0.0000000000,0.0113473959
265,0,0.1782408310,0.0000000000,0.0000000000,0.0000002108,0.0046417965,0.1230235604,0.0000000000,0.0053303983
266,0,0.1382916618,0.0000000000,0.0000000000,0.0000000031,0.0037728404,0.0926111185,0.0000000000,0.0020813317
267,0,0.1040741392,0.0000000000,0.0000000000,0.0000000006,0.0043024964,0.0625107544,0.0000000000,0.0010426428
268,0,0.0755534274,0.0000000000,0.0000000000,0.0000000253,0.0034542402,0.0361815199,0.0000000000,0.0003709051
269,0,0.0534396868,0.0000000000,0.0000000000,0.0000005594,0.0014347935,0.0171787068,0.0000000000,0.0000858240
270,0,0.1828561535,0.0000000000,0.0000000000,0.0004244401,0.0011696110,0.2315761679,0.0000000002,0.0743574267
271,1,0.2219666470,0.0000000000,0.0000000000,0.0016109115,0.0029634396,0.3127464801,0.0000000072,0.1553089038
272,3,0.2486511395,0.0000000000,0.0000000000,0.0034953561,0.0038238327,0.3486630706,0.0000001239,0.2088956488
273,2,0.2570569305,0.0000000000,0.0000000000,0.0043883120,0.0030344866,0.3319042313,0.0000011229,0.1709556219
274,1,0.2479049971,0.0000000000,0.0000000000,0.0031100731,0.0028522498,0.2901344327,0.0000053431,0.0823832167
275,0,0.2281910853,0.0000000000,0.0000000000,0.0012460640,0.0031221804,0.2665993509,0.0000133475,0.0587840216
276,0,0.2078945545,0.0000000000,0.0000000000,0.0008710494,0.0021329405,0.2678389268,0.0000175064,0.0973253320
277,5,0.1964522792,0.0000000000,0.0000000000,0.0026043973,0.0012965511,0.2522488587,0.0000120595,0.0965238413
278,0,0.2012479703,0.0000000000,0.0000000000,0.0054501915,0.0034943808,0.2067628416,0.0000043693,0.0390577444
279,2,0.2276455091,0.0000000000,0.0000000000,0.0074227007,0.0124007500,0.1816607379,0.0000008378,0.0078659527
280,0,0.2783505546,0.0000000000,0.0000000000,0.0076906813,0.0265760387,0.2215451987,0.0000000872,0.0058577790
281,0,0.3512189998,0.0000000000,0.0000000000,0.0071148470,0.0385128767,0.3265555888,0.0000000054,0.0359583937
282,19,0.4374647168,0.0000000000,0.0000000014,0.0101335053,0.0449973685,0.4706280493,0.0000000003,0.1700332765
283,10,0.5230789115,0.0000000000,0.0000000581,0.0151936043,0.0396288362,0.5936350148,0.0000000000,0.3704217285
284,7,0.5937663128,0.0000000000,0.0000005348,0.0142398640,0.0269371673,0.6274104675,0.0000000000,0.3464233190
285,3,0.6402214267,0.0000000000,0.0000026897,0.0103792973,0.0189849121,0.5822393977,0.0000000000,0.2379638600
286,3,0.6599096895,0.0000000000,0.0000147863,0.0126028013,0.0150270401,0.5292556213,0.0000000000,0.2273336334
287,6,0.6547065093,0.0000000000,0.0000308478,0.0214763097,0.0102121510,0.5029158594,0.0000000000,0.2757325424
288,20,0.6275211019,0.0000000000,0.0000952392,0.0241588709,0.0066958239,0.4842576880,0.0000000000,0.3420316927
289,8,0.5812841979,0.0000000000,0.0002211529,0.0166513308,0.0071152643,0.4406727641,0.0000000000,0.3378845636
290,4,0.5203175892,0.0000000000,0.0001168938,0.0093032661,0.0071014792,0.3691966092,0.0000000000,0.2130929473
291,0,0.4512448711,0.0000000000,0.0000129333,0.0044075705,0.0046960427,0.2997519942,0.0000000000,0.0767904859
292,0,0.3814866343,0.0000000000,0.0000002986,0.0012965659,0.0043270774,0.2532541266,0.0000000000,0.0246384617
293,1,0.3165104337,0.0000000000,0.0000000014,0.0001977121,0.0071584868,0.2265409666,0.0000000000,0.0156857798
294,0,0.2584409512,0.0000000000,0.0000000000,0.0000149690,0.0084368890,0.2084383829,0.0000000000,0.0118235168
295,0,0.2070349558,0.0000000000,0.0000000000,0.0000005626,0.0066704676,0.1829457179,0.0000000000,0.0052308034
296,0,0.1617140785,0.0000000000,0.0000000000,0.0000000108,0.0075244014,0.1401007387,0.0000000000,0.0016845762
297,0,0.1228291706,0.0000000000,0.0000000000,0.0000000055,0.0120614509,0.0909246486,0.0000000000,0.0009845449
298,0,0.0915047634,0.0000000000,0.0000000000,0.0000002503,0.0120195219,0.0516188660,0.0000000000,0.0006651152
299,0,0.0686203859,0.0000000000,0.0000000000,0.0000053789,0.0059502312,0.0291001250,0.0000000000,0.0003380328
300,1,0.2219172629,0.0000000000,0.0000000000,0.0014477083,0.0041868474,0.3221030492,0.0000000001,0.1684984976
301,4,0.2527702480,0.0000000000,0.0000000000,0.0039762926,0.0108383524,0.4082528010,0.0000000048,0.2729220187
302,9,0.2683844671,0.0000000000,0.0000000000,0.0059495920,0.0136897782,0.4072305184,0.0000001795,0.2511569814
303,1,0.2669773259,0.0000000000,0.0000000000,0.0048492971,0.0085597099,0.3333939247,0.0000035149,0.1521498000
304,0,0.2534118176,0.0000000000,0.0000000000,0.0021771550,0.0030080575,0.2400737560,0.0000361390,0.0571235510
305,0,0.2366491395,0.0000000000,0.0000000000,0.0005998743,0.0012896305,0.1812506522,0.0001950733,0.0228408790
306,0,0.2254749570,0.0000000000,0.0000000000,0.0005423948,0.0018139770,0.1750957859,0.0005528342,0.0374285280
307,0,0.2258751670,0.0000000000,0.0000000000,0.0020674551,0.0041901033,0.1866652482,0.0008227373,0.0549063045
308,20,0.2415726885,0.0000000000,0.0000000000,0.0050633371,0.0072688068,0.1799868175,0.0006435752,0.0424068875
309,0,0.2759866089,0.0000000000,0.0000000000,0.0081171829,0.0106662831,0.1776958387,0.0002656699,0.0249894024
310,2,0.3324124977,0.0000000000,0.0000000000,0.0095797718,0.0172268602,0.2257277887,0.0000588677,0.0201876428
311,9,0.4110637608,0.0000000000,0.0000000077,0.0096650913,0.0262278285,0.3322735693,0.0000074904,0.0661836156
312,1,0.5051536371,0.0000000000,0.0000007313,0.0132663972,0.0347062115,0.4726412757,0.0000006674,0.1759741077
313,29,0.6001120178,0.0000000000,0.0000147205,0.0198771544,0.0339762202,0.6017151566,0.0000000527,0.3987175966
314,71,0.6781156018,0.0000000000,0.0000756394,0.0217233994,0.0235973081,0.6596103063,0.0000000033,0.5341976370
315,29,0.7255345599,0.0000000000,0.0003281064,0.0190458772,0.0156552549,0.6338083944,0.0000000001,0.4525362361
316,9,0.7379280934,0.0000000000,0.0010891539,0.0178301760,0.0120821010,0.5779485444,0.0000000000,0.2898394256
317,1,0.7192637845,0.0000000000,0.0015094077,0.0197469053,0.0087794889,0.5314787290,0.0000000000,0.2079071475
318,1,0.6772595304,0.0000000000,0.0039715733,0.0182257907,0.0077011522,0.4898123233,0.0000000000,0.2022830510
319,3,0.6194775504,0.0000000000,0.0047741707,0.0130418542,0.0132960176,0.4364676623,0.0000000000,0.2541127452
320,4,0.5523970559,0.0000000000,0.0012485696,0.0096497197,0.0180343070,0.3666975030,0.0000000000,0.2142177684
321,0,0.4818289155,0.0000000000,0.0000683191,0.0059562037,0.0128168177,0.2987713242,0.0000000000,0.0813418441
322,0,0.4124886978,0.0000000000,0.0000007803,0.0021010519,0.0057567812,0.2557809923,0.0000000000,0.0232221151
323,0,0.3469930063,0.0000000000,0.0000000019,0.0003783990,0.0041031802,0.2406377161,0.0000000000,0.0177417379
324,0,0.2859627203,0.0000000000,0.0000000000,0.0000346199,0.0044888986,0.2388139194,0.0000000000,0.0194667017
325,1,0.2295653152,0.0000000000,0.0000000000,0.0000016654,0.0040852053,0.2295431391,0.0000000000,0.0098976506
326,1,0.1790010607,0.0000000000,0.0000000000,0.0000000478,0.0055867444,0.1954709335,0.0000000000,0.0040711242
327,2,0.1365612442,0.0000000000,0.0000000000,0.0000000262,0.0108978711,0.1395056475,0.0000000000,0.0024698125
328,0,0.1044162299,0.0000000000,0.0000000000,0.0000011345,0.0129471057,0.0841329305,0.0000000000,0.0011263019
329,0,0.0832431890,0.0000000000,0.0000000000,0.0000237218,0.0075845191,0.0514873854,0.0000000000,0.0007495602
330,2,0.2542565758,0.0000000000,0.0000000000,0.0037180631,0.0067216152,0.3452132184,0.0000000000,0.2267962071
331,3,0.2750574194,0.0000000000,0.0000000000,0.0075322275,0.0189033204,0.4210578093,0.0000000005,0.3050135808
332,5,0.2790774302,0.0000000000,0.0000000000,0.0082770945,0.0263231726,0.3887307288,0.0000000425,0.1820042507
333,0,0.2687234279,0.0000000000,0.0000000000,0.0049920355,0.0177608386,0.2843988761,0.0000017999,0.0619256062
334,0,0.2524552405,0.0000000000,0.0000000000,0.0016326946,0.0058371504,0.1758966973,0.0000399895,0.0154551910
335,0,0.2405705692,0.0000000000,0.0000000000,0.0003396802,0.0015286693,0.1084062138,0.0004664290,0.0036212174
336,0,0.2405794212,0.0000000000,0.0000000000,0.0006144124,0.0044706368,0.0963541890,0.0028562133,0.0069378478
337,0,0.2555934262,0.0000000000,0.0000000000,0.0030291084,0.0160409835,0.1223042233,0.0091837916,0.0209809162
338,0,0.2863857392,0.0000000000,0.0000000000,0.0081968969,0.0285086552,0.1561526960,0.0155145974,0.0365177966
339,0,0.3345818699,0.0000000000,0.0000000000,0.0129261726,0.0255583783,0.1969751875,0.0138061184,0.0432445675
340,0,0.4034287132,0.0000000000,0.0000000100,0.0141319598,0.0146619222,0.2712117007,0.0065442085,0.0628906131
341,13,0.4944807098,0.0000000000,0.0000022650,0.0158318004,0.0127684587,0.3867616624,0.0017300261,0.1851638628
342,34,0.6021190500,0.0000000000,0.0001070384,0.0252180185,0.0193588519,0.5225198236,0.0002976808,0.3322768240
343,44,0.7106475630,0.0000000000,0.0010853484,0.0400710804,0.0232379349,0.6444039016,0.0000434594,0.4242865130
344,88,0.7980246004,0.0000000000,0.0035284610,0.0528845181,0.0204311384,0.7118813193,0.0000054395,0.5439280108
345,83,0.8453246140,0.0000000000,0.0129831812,0.0554188784,0.0167199081,0.7139242890,0.0000004541,0.6544745632
346,82,0.8455433726,0.0000000000,0.0241809275,0.0485726731,0.0133564579,0.6848382946,0.0000000218,0.6030840430
347,55,0.8052717134,0.0000000000,0.0267496353,0.0413587382,0.0102296397,0.6431901224,0.0000000006,0.4854697738
348,43,0.7388960114,0.0000000000,0.0500161545,0.0297019326,0.0089253182,0.5745040484,0.0000000000,0.3450160400
349,3,0.6608710844,0.0000000000,0.0300299159,0.0162255094,0.0134098092,0.4815710083,0.0000000000,0.2281177742
350,104,0.5812865689,0.0000000000,0.0038732156,0.0099760935,0.0196757570,0.3873850847,0.0000000000,0.1556962025
351,0,0.5053192977,0.0000000000,0.0001046949,0.0066203522,0.0159611398,0.3085525525,0.0000000000,0.0611991090
352,0,0.4343583646,0.0000000000,0.0000005911,0.0028018545,0.0066806381,0.2560946484,0.0000000000,0.0186519574
353,0,0.3675024710,0.0000000000,0.0000000007,0.0006375027,0.0021546390,0.2335781786,0.0000000000,0.0193575477
354,0,0.3035181177,0.0000000000,0.0000000000,0.0000791143,0.0017233841,0.2301479084,0.0000000000,0.0279749367
355,0,0.2428518999,0.0000000000,0.0000000000,0.0000062137,0.0019568436,0.2283852018,0.0000000000,0.0205276250
356,0,0.1883662680,0.0000000000,0.0000000000,0.0000003938,0.0021240155,0.2112891369,0.0000000000,0.0168497798
357,0,0.1441176846,0.0000000000,0.0000000000,0.0000000724,0.0033543049,0.1691217996,0.0000000000,0.0113850669
358,0,0.1130927838,0.0000000000,0.0000000000,0.0000023591,0.0043994456,0.1127990340,0.0000000000,0.0029385661
359,0,0.0954767588,0.0000000000,0.0000000000,0.0000479843,0.0030639531,0.0713841273,0.0000000000,0.0007914645
360,1,0.2714307738,0.0000000000,0.0000000000,0.0079119265,0.0054862753,0.3117557992,0.0000000000,0.2175964674
361,5,0.2852304540,0.0000000000,0.0000000000,0.0119964803,0.0129521318,0.3718464953,0.0000000000,0.2754162682
362,0,0.2825950836,0.0000000000,0.0000000000,0.0094224030,0.0187220990,0.3298557200,0.0000000016,0.1231782598
363,0,0.2689081252,0.0000000000,0.0000000000,0.0039897573,0.0141338413,0.2294711276,0.0000001508,0.0218984303
364,0,0.2544091120,0.0000000000,0.0000000000,0.0009444114,0.0053509183,0.1376649930,0.0000072402,0.0026694088
365,0,0.2493390713,0.0000000000,0.0000000000,0.0002004738,0.0016203230,0.0882220867,0.0001824746,0.0016199964
366,0,0.2597805621,0.0000000000,0.0000000000,0.0008304947,0.0050033291,0.0881555040,0.0024144252,0.0031509389
367,0,0.2870551537,0.0000000000,0.0000000000,0.0043558691,0.0207705347,0.1268260980,0.0167735306,0.0084128197
368,1,0.3304801687,0.0000000000,0.0000000000,0.0119728077,0.0427277464,0.1844019202,0.0612073339,0.0233466587
369,0,0.3907422024,0.0000000000,0.0000000032,0.0186290812,0.0425138051,0.2539969546,0.1175115839,0.0568529399
370,8,0.4707703997,0.0000000000,0.0000017201,0.0213407847,0.0222814788,0.3487958930,0.1195682285,0.1559784654
371,26,0.5725519442,0.0000000000,0.0001925465,0.0328919197,0.0132683334,0.4736594987,0.0664917937,0.3830643673
372,41,0.6911561541,0.0000000000,0.0045152046,0.0651331485,0.0220370544,0.6095174034,0.0226441557,0.5537882992
373,38,0.8103810747,0.0000000000,0.0237265574,0.1095561482,0.0361034385,0.7268411706,0.0061096863,0.4736526341
374,720,0.9052583340,0.0000000000,0.0581904246,0.1557296858,0.0446165344,0.7952319739,0.0014801768,0.3884201956
375,86,0.9523569448,0.0000000000,0.1600870012,0.1715940490,0.0423731675,0.8082626865,0.0002573881,0.5352453281
376,69,0.9416322510,0.0000000000,0.1739054868,0.1389142101,0.0323846837,0.7937129582,0.0000265057,0.7073992166
377,72,0.8809393919,0.0000000000,0.1810710905,0.0927418046,0.0234533553,0.7572024960,0.0000015184,0.7466456428
378,71,0.7901883364,0.0000000000,0.1958319748,0.0519732310,0.0166491695,0.6671968860,0.0000000476,0.5344445475
379,10,0.6905488802,0.0000000000,0.0572105888,0.0221295059,0.0133145632,0.5298000611,0.0000000008,0.1988518566
380,2,0.5964069708,0.0000000000,0.0036174190,0.0100165742,0.0148487335,0.3995241008,0.0000000000,0.0656654307
381,6,0.5132593432,0.0000000000,0.0000481569,0.0067030525,0.0139398088,0.3080109854,0.0000000000,0.0326694859
382,0,0.4399017397,0.0000000000,0.0000001341,0.0035167994,0.0076278316,0.2526209426,0.0000000000,0.0194274038
383,1,0.3722484364,0.0000000000,0.0000000001,0.0010799055,0.0023210572,0.2247302312,0.0000000000,0.0257912358
384,0,0.3071376122,0.0000000000,0.0000000000,0.0002195430,0.0007616559,0.2118128474,0.0000000000,0.0390787365
385,0,0.2448716142,0.0000000000,0.0000000000,0.0000352387,0.0007637422,0.2013723033,0.0000000000,0.0383333742
386,0,0.1893545275,0.0000000000,0.0000000000,0.0000038360,0.0006989890,0.1852401161,0.0000000000,0.0451077163
387,0,0.1458134493,0.0000000000,0.0000000000,0.0000002749,0.0006502447,0.1557409171,0.0000000000,0.0310640842
388,0,0.1176410186,0.0000000000,0.0000000000,0.0000022553,0.0009259064,0.1137502595,0.0000000000,0.0066660967
389,0,0.1043294629,0.0000000000,0.0000000000,0.0000445200,0.0009805754,0.0773944966,0.0000000000,0.0006179923
390,0,0.2663072115,0.0000000000,0.0000000000,0.0129622643,0.0058148792,0.2541364088,0.0000000000,0.1612863820
391,10,0.2793699682,0.0000000000,0.0000000000,0.0162195234,0.0072551321,0.3066918969,0.0000000000,0.2267499718
392,1,0.2784269588,0.0000000000,0.0000000000,0.0099630629,0.0066178303,0.2797321937,0.0000000000,0.1050363582
393,1,0.2698370735,0.0000000000,0.0000000000,0.0030651381,0.0044938493,0.2058307813,0.0000000021,0.0184564108
394,0,0.2633031052,0.0000000000,0.0000000000,0.0004929722,0.0026013058,0.1414313014,0.0000002150,0.0038023110
395,0,0.2673770672,0.0000000000,0.0000000000,0.0001057678,0.0022024037,0.1138587086,0.0000117035,0.0084428091
396,0,0.2864150420,0.0000000000,0.0000000000,0.0006948208,0.0031217790,0.1285522271,0.0003344973,0.0151149319
397,0,0.3208979070,0.0000000000,0.0000000000,0.0039535352,0.0088633648,0.1804818835,0.0050196762,0.0181251845
398,7,0.3701447930,0.0000000000,0.0000000003,0.0121441685,0.0201798538,0.2578850476,0.0395611533,0.0452774287
399,9,0.4349057303,0.0000000000,0.0000003202,0.0223025005,0.0238109553,0.3486389870,0.1639237906,0.1501237224
400,17,0.5177772746,0.0000000000,0.0000849910,0.0333014006,0.0172256495,0.4508715206,0.3587953958,0.3438794462
401,76,0.6205322731,0.0000000000,0.0047120681,0.0656517419,0.0236161304,0.5711651519,0.4233665786,0.6114719339
402,88,0.7389227247,0.0000000000,0.0552069474,0.1441145963,0.0636540053,0.7047234064,0.2918679373,0.8217897854
403,90,0.8580493941,0.0000000000,0.1620161931,0.2644168164,0.1361011189,0.8268881162,0.1471163940,0.7491391737
404,56,0.9533912105,0.0000000000,0.3484915205,0.4060359786,0.2030141100,0.9033659187,0.0673333707,0.6148175302
405,251,1.0000000000,0.0000000000,0.6269862434,0.4722252505,0.2019294226,0.9179099626,0.0239998747,0.6087705659
406,47,0.9851584945,0.0000000000,0.5170282076,0.3742363218,0.1291749996,0.8907641295,0.0052683616,0.6724491987
407,63,0.9151769251,0.0000000000,0.5123151000,0.2050542324,0.0585850352,0.8333881913,0.0006498863,0.7444093519
408,59,0.8111722923,0.0000000000,0.2774859198,0.0856268514,0.0264948180,0.7177620931,0.0000439839,0.5444631525
409,4,0.6977087739,0.0000000000,0.0387451740,0.0304877418,0.0190538293,0.5488788455,0.0000016197,0.1756009681
410,0,0.5926029821,0.0000000000,0.0011927095,0.0118763832,0.0244367159,0.3953108976,0.0000000323,0.0317696409
411,1,0.5029787194,0.0000000000,0.0000077897,0.0068388197,0.0299807475,0.3008666277,0.0000000003,0.0229712655
412,0,0.4271848018,0.0000000000,0.0000000107,0.0040450319,0.0221738567,0.2511392070,0.0000000000,0.0235138554
413,0,0.3596442945,0.0000000000,0.0000000000,0.0019335886,0.0084506477,0.2222924646,0.0000000000,0.0381958574
414,0,0.2958790503,0.0000000000,0.0000000000,0.0007375438,0.0016286315,0.2001986939,0.0000000000,0.0605733849
415,0,0.2356368923,0.0000000000,0.0000000000,0.0001777243,0.0002554747,0.1764685516,0.0000000000,0.0577855841
416,0,0.1828913998,0.0000000000,0.0000000000,0.0000219621,0.0001519717,0.1484264655,0.0000000000,0.0580167833
417,0,0.1430392465,0.0000000000,0.0000000000,0.0000013132,0.0003025897,0.1173858100,0.0000000000,0.0358351504
418,0,0.1192202267,0.0000000000,0.0000000000,0.0000010190,0.0008475730,0.0886941208,0.0000000000,0.0071059017
419,0,0.1100557251,0.0000000000,0.0000000000,0.0000189473,0.0013391567,0.0704425315,0.0000000000,0.0004425272
420,7,0.2396635117,0.0000000000,0.0000000000,0.0130357599,0.0051070483,0.1850335630,0.0000000000,0.1075087796
421,13,0.2581501880,0.0000000000,0.0000000000,0.0146402521,0.0056504816,0.2351601661,0.0000000000,0.1602940088
422,11,0.2668237939,0.0000000000,0.0000000000,0.0079024611,0.0035651854,0.2376756540,0.0000000000,0.0846390951
423,1,0.2710531693,0.0000000000,0.0000000000,0.0020595101,0.0019224465,0.2067481704,0.0000000000,0.0213827216
424,0,0.2780379373,0.0000000000,0.0000000000,0.0002686971,0.0031601265,0.1804593969,0.0000000011,0.0104860830
425,0,0.2933364470,0.0000000000,0.0000000000,0.0000773530,0.0060266242,0.1786794261,0.0000001283,0.0274120973
426,2,0.3192262286,0.0000000000,0.0000000000,0.0004340953,0.0061282327,0.1990718576,0.0000078697,0.0428055525
427,1,0.3558092974,0.0000000000,0.0000000000,0.0024681511,0.0039276133,0.2420699286,0.0002536508,0.0382617048
428,2,0.4032767948,0.0000000000,0.0000000146,0.0090540270,0.0038344456,0.3195364546,0.0042970042,0.0779524854
429,5,0.4632163101,0.0000000000,0.0000091963,0.0218207900,0.0053942182,0.4282722242,0.0382813381,0.2775486385
430,40,0.5381734232,0.0000000000,0.0012092127,0.0431310736,0.0095975408,0.5429970540,0.1798705335,0.5564324461
431,91,0.6295828382,0.0000000000,0.0333718741,0.0960940104,0.0345587076,0.6534827045,0.4516078700,0.7300054165
432,192,0.7341801486,0.0000000000,0.2020139535,0.2249215901,0.1261427589,0.7722301675,0.6398951641,0.9321533249
433,319,0.8401953199,0.0000000000,0.4023629503,0.4498441187,0.3274831889,0.8941185900,0.6119268777,1.0000000000
434,444,0.9270646292,0.0000000000,0.7790534720,0.7327826499,0.5810408458,0.9815179135,0.5171700083,0.9713623294
435,717,0.9719334801,0.0000000000,0.9668079292,0.8851965982,0.6759816074,1.0000000000,0.3694046586,0.9446383330
436,196,0.9606527651,0.0000000000,0.9174265611,0.7112747110,0.4792116645,0.9551380624,0.1716465855,0.8550908216
437,111,0.8955658402,0.0000000000,0.7046639713,0.3649145344,0.1989585207,0.8639112716,0.0455250170,0.7259786453
438,11,0.7940656607,0.0000000000,0.1951653691,0.1293522324,0.0537409949,0.7170865187,0.0066474558,0.4780488872
439,6,0.6794163376,0.0000000000,0.0134889702,0.0414838057,0.0198245998,0.5285513351,0.0005285252,0.1745569355
440,1,0.5706599514,0.0000000000,0.0002057888,0.0153813516,0.0246235488,0.3672857930,0.0000227290,0.0340755482
441,18,0.4772258482,0.0000000000,0.0000006682,0.0068402321,0.0359891958,0.2793409321,0.0000005255,0.0171832180
442,0,0.3993590859,0.0000000000,0.0000000005,0.0045359071,0.0316902965,0.2430011957,0.0000000065,0.0187843013
443,4,0.3323473730,0.0000000000,0.0000000000,0.0035837780,0.0142250732,0.2191119904,0.0000000000,0.0378379908
444,0,0.2716798098,0.0000000000,0.0000000000,0.0018599845,0.0031170243,0.1898530646,0.0000000000,0.0663572807
445,2,0.2165431104,0.0000000000,0.0000000000,0.0004873075,0.0003350399,0.1536713138,0.0000000000,0.0581532203
446,0,0.1700909705,0.0000000000,0.0000000000,0.0000602873,0.0000369518,0.1141404573,0.0000000000,0.0364051825
447,0,0.1367518170,0.0000000000,0.0000000000,0.0000034729,0.0001205394,0.0780028070,0.0000000000,0.0161359242
448,0,0.1185844455,0.0000000000,0.0000000000,0.0000002898,0.0004636275,0.0551106100,0.0000000000,0.0028201565
449,0,0.1131381389,0.0000000000,0.0000000000,0.0000037008,0.0008756001,0.0517742612,0.0000000000,0.0001642669
450,0,0.2026843203,0.0000000000,0.0000000000,0.0068916541,0.0018556187,0.1203952504,0.0000000000,0.0644739459
451,0,0.2297924798,0.0000000000,0.0000000000,0.0072010329,0.0022986122,0.1657577211,0.0000000000,0.0827035510
452,0,0.2520945253,0.0000000000,0.0000000000,0.0035943041,0.0015750501,0.1939544011,0.0000000000,0.0423566321
453,0,0.2728849513,0.0000000000,0.0000000000,0.0008654415,0.0010512212,0.2105807405,0.0000000000,0.0232136704
454,0,0.2959582598,0.0000000000,0.0000000000,0.0001726232,0.0027632857,0.2381865808,0.0000000000,0.0337709129
455,0,0.3233344484,0.0000000000,0.0000000000,0.0003805383,0.0065931646,0.2872472371,0.0000000004,0.0902965048
456,4,0.3549460337,0.0000000000,0.0000000000,0.0009765080,0.0079239071,0.3315578467,0.0000000533,0.1285052573
457,2,0.3903932014,0.0000000000,0.0000000002,0.0019306776,0.0050542697,0.3550975741,0.0000034575,0.0989164684
458,4,0.4307874207,0.0000000000,0.0000002439,0.0053049001,0.0024523778,0.3965142667,0.0001186019,0.1044287615
459,25,0.4789051688,0.0000000000,0.0000761146,0.0157856243,0.0022287786,0.4882338617,0.0021514597,0.3030490919
460,36,0.5378500138,0.0000000000,0.0049945153,0.0391897628,0.0060126768,0.5991361098,0.0206625561,0.5977054601
461,102,0.6093017386,0.0000000000,0.0713782224,0.0951128875,0.0273703459,0.6915320305,0.1057187054,0.6827908240
462,80,0.6914050972,0.0008924298,0.2691949869,0.2348606232,0.1184550014,0.7780337339,0.2967197586,0.7895743405
463,130,0.7761645413,0.0000664513,0.5275259614,0.5008554668,0.3636625543,0.8770726249,0.5134999169,0.9599705246
